engine_load_pct,rpm,oil_pressure_psi,coolant_temp_c,fuel_pressure_kpa,brake_line_pressure_bar,aps_pressure_bar,mileage_km,aps_failure
46.0,1440,44.49,72.1,323.2,8.46,12.87,532624,0
68.11,2035,37.27,72.3,337.8,9.33,10.96,502863,0
78.85,2435,47.63,83.8,440.6,7.96,12.0,320929,0
97.6,1626,50.11,93.5,337.3,8.91,14.33,558178,0
97.28,1867,47.32,92.5,389.2,7.35,12.76,347078,0
82.26,1781,42.32,90.4,344.4,6.85,14.74,362794,0
54.69,1901,41.3,89.5,341.7,5.93,13.55,333219,0
27.46,1575,40.98,97.7,348.0,8.81,13.78,61967,0
12.86,1738,36.69,98.9,326.5,8.59,6.73,344056,0
64.98,1259,34.77,122.0,373.8,9.18,13.11,54913,0
95.05,1364,52.17,95.6,292.0,9.05,13.62,145546,0
29.88,2291,46.31,84.7,238.4,9.3,12.74,713226,0
79.34,2151,40.62,98.9,360.2,8.35,11.4,675553,0
80.79,1747,45.53,91.1,305.2,6.53,9.81,287694,0
16.16,2064,37.34,81.2,330.8,6.33,11.44,133255,0
46.13,1847,47.95,85.0,363.3,8.37,8.82,714203,1
73.69,2100,41.41,95.0,463.3,9.49,16.24,452566,0
80.63,1393,36.98,91.7,355.3,6.93,15.63,756554,0
67.63,1474,50.7,101.6,367.6,9.45,13.61,301554,0
39.28,1580,50.04,87.1,311.6,9.57,11.27,599921,0
86.29,2091,54.56,94.9,410.3,7.74,10.03,63284,0
81.64,1966,37.96,87.6,314.8,10.13,11.65,412834,0
48.18,1401,51.84,106.2,365.4,10.44,13.51,215657,0
10.66,1625,38.96,79.0,399.6,7.35,15.67,257200,0
64.87,2108,44.78,103.4,302.1,9.57,12.35,175438,0
70.39,1891,35.29,88.3,268.4,7.83,12.96,229233,0
21.77,1552,42.35,76.9,401.4,8.41,13.3,288666,0
49.72,2019,34.54,72.7,352.9,9.3,9.94,704238,0
97.81,1663,48.39,98.1,309.6,5.83,12.28,735146,1
11.34,1593,49.5,100.2,360.4,7.03,11.42,644830,0
70.03,1112,49.25,94.3,396.2,7.18,12.4,536611,0
45.54,1302,47.39,83.0,378.1,9.54,11.85,250434,0
11.07,2379,44.03,74.7,307.6,8.82,13.14,362473,0
27.62,1414,50.56,89.4,383.2,10.3,11.78,145527,0
22.06,2239,40.46,86.7,330.1,9.53,14.49,151327,0
48.35,2054,56.97,68.4,379.5,9.96,9.54,495656,0
76.08,1065,47.24,91.1,332.8,9.5,9.15,752848,0
38.41,1652,53.08,66.5,339.4,5.36,12.27,540400,0
88.65,2395,49.17,71.0,394.6,8.52,12.48,329865,0
76.72,1225,55.01,76.4,357.6,8.37,7.32,529382,1
76.25,1734,58.23,96.6,335.5,6.92,10.83,183964,0
29.73,2240,47.4,81.1,353.9,8.11,13.7,778027,0
20.29,1451,55.51,110.3,370.9,6.03,13.78,651692,0
65.09,1344,58.77,112.7,379.2,9.43,14.58,557974,0
91.0,1580,52.69,86.3,337.7,11.0,13.08,685694,0
67.85,1982,45.01,80.1,292.2,7.59,12.75,399277,0
42.69,1440,37.18,86.5,216.4,7.29,11.7,775230,0
16.8,2676,47.84,94.8,370.8,12.23,10.23,664049,0
48.03,1673,38.95,88.6,375.6,10.47,10.54,488977,0
94.47,2050,38.33,91.7,316.9,10.29,11.67,300549,0
95.36,2377,50.33,114.3,398.9,7.57,10.23,583987,0
23.83,743,42.02,106.3,358.4,6.21,11.82,543735,0
38.7,2003,39.27,96.9,337.9,8.14,11.38,580444,0
17.05,2407,54.73,78.6,325.7,5.67,12.02,601575,0
82.33,1030,34.63,81.9,409.3,8.09,13.82,439130,0
25.94,1398,44.25,94.0,381.0,7.84,9.35,227642,0
36.17,1963,39.46,81.3,390.3,8.31,9.5,102566,0
49.3,2066,37.01,88.8,300.0,9.64,9.93,94795,0
44.44,2102,53.61,77.3,350.5,7.82,15.06,318372,0
42.73,1146,46.27,88.0,453.7,9.28,12.2,640804,0
64.6,1634,48.31,107.2,388.9,8.5,10.01,418628,0
33.89,1754,46.46,87.5,304.9,7.22,12.08,204261,0
40.1,1987,41.75,81.4,371.2,7.26,9.04,332660,0
56.26,1502,34.58,96.5,400.2,8.51,10.7,59582,0
21.73,2064,47.52,78.7,334.3,9.73,8.61,483357,0
79.97,947,35.66,87.1,346.4,8.46,11.29,466579,0
66.8,1393,40.4,86.5,342.6,8.38,12.57,751377,0
26.18,1808,48.82,82.2,298.7,8.82,10.77,303344,0
86.87,1834,50.47,73.6,438.7,12.44,9.08,458367,0
79.44,2809,38.39,88.2,285.4,8.39,12.28,652317,0
23.68,2035,41.56,67.3,319.2,8.5,15.37,271961,0
16.2,1009,58.88,92.4,389.2,7.9,11.3,293541,0
34.05,1486,48.46,86.2,346.7,10.97,15.54,409192,0
28.93,1827,40.0,73.3,391.9,8.76,11.07,307461,0
83.54,1609,45.1,79.2,342.7,6.59,11.96,633587,1
77.38,1751,44.5,90.6,449.9,8.56,14.75,354849,0
52.02,1332,47.42,96.8,339.8,8.04,12.12,470928,0
77.53,1957,34.9,105.8,412.9,8.8,13.87,662997,0
77.02,2167,44.23,97.1,351.6,9.33,9.48,255782,0
59.11,2076,47.06,84.4,394.9,10.99,12.06,359002,0
70.96,2119,40.93,101.1,365.2,9.39,11.59,724321,0
44.89,2137,41.68,77.1,352.5,9.62,14.78,254143,0
27.15,1604,43.25,83.4,271.8,9.02,12.08,431224,0
20.73,1895,37.37,89.2,237.7,9.77,7.99,346334,1
47.36,2517,32.58,90.8,363.4,7.88,10.7,114687,0
87.35,1754,42.97,99.1,359.2,9.16,11.77,400875,0
16.29,1942,33.2,61.8,320.8,6.26,12.18,476102,0
68.5,1893,34.64,84.0,434.0,6.78,9.15,212964,0
90.27,2655,44.91,93.2,330.5,9.11,11.41,300979,0
81.99,2410,38.75,95.8,362.0,7.2,14.87,115697,0
69.91,1332,46.66,83.5,362.0,8.16,14.61,443608,0
92.91,1183,43.94,92.5,316.9,8.38,11.59,598993,0
35.66,2421,57.11,80.8,362.5,8.03,12.73,273135,0
28.94,1733,52.78,61.7,409.9,10.05,14.64,258680,0
90.38,2103,39.2,80.2,393.7,9.62,9.28,595454,0
92.14,1840,57.46,94.4,324.0,8.46,11.12,538328,1
98.28,1213,27.63,97.1,299.8,9.46,11.1,710001,1
25.58,1080,44.83,96.1,379.9,7.41,10.69,426625,0
19.42,2623,42.63,87.6,361.1,8.77,12.75,539168,0
82.46,1389,41.82,78.6,436.7,9.2,12.62,162159,0
39.83,1429,36.67,79.1,436.3,9.59,10.04,116416,0
47.7,1716,37.98,90.3,296.8,6.01,9.47,790995,0
10.66,1574,46.53,98.6,306.9,7.92,8.72,436232,0
62.45,1880,53.04,102.9,280.3,10.12,12.03,516316,0
54.32,1098,51.83,94.0,276.3,8.63,8.08,257377,0
76.07,1847,35.08,71.0,343.0,8.37,12.81,701102,0
28.8,2320,47.96,78.7,405.5,6.78,13.13,283672,0
57.64,1926,40.24,89.0,345.3,7.12,14.67,564191,0
16.01,2293,28.45,95.3,347.2,5.55,12.29,385771,0
79.04,1778,48.43,77.0,368.8,9.4,9.73,426950,0
43.01,1664,45.05,105.8,210.4,7.59,12.29,749986,0
55.51,2004,44.86,85.0,288.2,12.03,10.04,711816,0
31.91,2202,49.6,96.1,264.8,9.16,13.07,748165,0
67.5,2042,57.94,87.2,315.7,8.41,9.87,61137,0
69.67,2004,49.22,87.3,336.9,11.93,10.62,563199,0
52.16,1710,22.17,90.2,364.3,10.7,12.94,756668,0
13.61,1888,55.59,109.6,333.3,6.6,11.22,447496,0
33.45,1526,34.07,82.0,378.4,6.71,13.35,493804,0
50.15,1871,58.17,80.8,338.5,8.64,13.6,653614,0
31.77,2224,42.01,102.9,291.7,10.21,11.09,786074,0
92.99,1684,40.46,95.7,307.5,9.45,14.09,759918,0
56.36,2070,58.65,87.2,316.4,11.59,12.26,598806,0
36.89,1501,53.35,110.4,354.2,7.71,13.97,669601,1
42.24,1865,36.21,109.1,304.9,7.54,18.36,518341,0
42.9,1820,45.21,63.0,327.2,9.42,12.0,390889,0
84.27,1969,37.8,78.4,358.3,6.58,15.81,490857,0
52.88,1947,59.15,97.5,321.3,10.38,16.88,99919,0
15.53,1809,41.52,102.2,319.2,7.81,14.85,406232,0
71.1,1533,35.34,82.8,313.2,9.97,12.12,614111,0
80.67,2103,30.44,83.5,388.1,9.03,10.37,101973,0
45.91,2046,52.33,80.5,385.2,8.02,14.15,389275,0
92.34,1408,41.04,78.0,387.4,6.61,13.52,639145,1
86.07,2875,43.13,90.9,467.6,7.21,10.72,266883,0
46.44,1818,36.85,116.0,410.2,8.21,12.61,66758,0
45.48,1793,54.39,84.1,401.9,11.81,10.64,306192,0
52.18,1828,50.45,88.6,366.7,7.84,14.39,541655,0
39.89,1180,52.59,99.5,350.0,11.38,11.67,375563,0
47.63,2048,53.26,93.2,473.3,8.98,10.87,675453,0
57.84,1492,53.89,93.7,338.1,7.01,10.26,497280,0
45.35,2003,44.46,84.3,316.1,9.01,14.42,543769,0
45.94,1672,34.52,76.3,262.9,8.1,9.67,388865,0
47.7,1127,55.74,85.5,370.5,5.94,10.35,600771,0
19.73,923,46.51,108.8,378.4,8.59,10.83,398265,0
50.15,1728,40.46,79.6,401.8,10.51,10.6,348306,0
99.04,2143,54.12,111.6,378.4,7.74,12.66,561425,0
61.14,1391,51.44,70.6,384.1,8.08,9.76,316048,0
24.18,1693,55.53,102.9,394.9,6.95,15.2,242988,0
39.67,2439,26.49,96.0,305.1,7.0,11.05,191893,0
79.05,1066,45.18,92.7,309.8,11.42,10.91,393435,0
86.61,2192,44.81,97.8,372.5,8.71,9.87,415836,0
77.28,2141,35.68,88.3,385.5,9.29,11.64,566413,0
86.95,2230,53.0,103.0,325.3,8.95,11.96,717933,1
75.93,1101,55.31,87.0,440.8,8.86,10.25,482367,0
22.03,1480,52.29,109.3,335.1,8.14,8.04,761299,1
69.68,1756,48.19,112.1,384.9,6.12,13.07,544452,0
44.48,1945,42.01,74.6,342.7,9.06,9.58,620396,0
96.75,2236,41.1,80.3,340.0,9.05,11.71,362641,0
66.18,1880,33.04,102.2,446.9,6.56,11.17,568343,0
83.2,1913,56.46,88.1,371.7,8.83,10.33,659565,1
55.45,1983,45.96,85.8,280.3,9.82,12.22,250883,0
70.64,1521,50.96,92.7,437.6,9.35,8.98,338701,0
38.58,1611,47.09,73.8,356.1,9.69,7.94,328764,0
87.2,2243,37.44,101.5,328.4,9.34,12.76,711692,0
92.59,1613,66.54,84.8,319.9,10.63,10.88,672478,1
82.6,2517,45.4,101.7,377.1,9.37,11.64,243088,0
15.85,2716,55.34,82.9,393.0,8.35,11.61,174713,0
55.9,2105,42.27,73.7,364.1,10.37,11.57,151614,0
68.47,1574,40.6,87.6,472.5,9.52,12.25,573289,0
89.02,1846,57.19,91.2,390.3,7.05,13.57,638578,1
53.62,1828,42.81,90.2,346.4,9.06,12.99,178235,0
68.91,1904,60.96,80.5,319.0,6.58,14.21,158329,0
12.06,1570,43.8,65.1,391.4,6.5,8.79,715415,1
28.41,1949,47.87,86.8,374.3,6.95,10.3,142089,0
54.94,1908,39.33,110.3,377.3,8.11,8.92,743842,1
67.87,2266,52.37,98.8,331.5,8.44,12.38,402968,0
16.69,1218,39.81,81.9,351.2,8.17,8.02,457156,0
24.59,1185,47.87,86.9,337.3,10.14,13.94,677087,0
40.95,1478,37.64,73.4,351.4,7.38,11.52,612649,0
14.7,2138,37.91,91.8,410.9,11.14,10.72,321815,0
66.95,1433,50.92,69.2,357.5,9.28,12.52,421900,0
23.04,1353,46.44,96.9,335.3,8.53,8.05,758820,1
29.2,2040,59.21,88.1,332.9,6.75,12.36,371051,0
16.03,1587,49.86,87.5,344.6,8.5,12.72,567847,0
69.07,2077,58.54,95.2,345.7,10.18,12.83,675726,0
42.23,1279,50.7,107.2,271.6,10.35,12.13,346080,0
45.92,1933,46.52,101.3,325.4,10.79,11.1,165743,0
82.39,1400,37.65,92.7,404.8,10.67,13.94,324844,0
54.45,1690,33.73,92.6,319.1,6.95,12.94,658533,0
82.78,1640,47.36,111.0,316.8,4.97,8.55,440654,1
72.1,1666,45.78,97.2,301.8,9.4,12.5,158275,0
47.68,1946,58.27,71.3,263.0,9.88,15.65,393014,0
54.96,1414,44.13,83.4,327.6,9.3,8.82,582349,1
62.67,1910,47.74,95.1,311.1,10.41,11.22,188219,0
78.04,1941,58.7,105.9,357.1,9.85,13.63,75442,0
45.69,2467,51.92,74.1,379.7,6.97,13.66,414104,0
97.05,2351,38.34,80.0,332.0,6.95,9.47,217133,0
84.18,1666,36.22,85.0,355.9,6.82,8.91,560395,1
77.36,2234,48.4,86.8,404.1,7.32,14.21,109040,0
70.03,1983,52.72,112.3,326.3,8.0,10.75,97519,0
89.93,1091,38.32,96.3,303.2,5.65,9.17,108028,0
83.8,2010,50.87,79.5,315.4,8.53,10.95,708997,0
81.72,1672,42.18,91.4,263.0,12.67,12.52,594622,0
39.96,1814,43.37,69.4,324.0,8.59,8.87,514187,1
86.23,2344,53.33,83.2,340.5,8.03,13.6,424764,0
74.94,1712,53.94,81.5,361.0,6.81,14.37,720490,0
19.29,1636,50.4,93.1,325.5,8.29,13.95,650279,0
86.25,2661,55.88,77.2,377.5,7.19,9.16,695388,1
40.63,1437,49.03,98.2,377.4,9.25,14.28,400948,0
23.86,986,54.0,90.9,348.0,5.79,14.53,620669,0
69.51,1929,47.46,75.2,303.7,8.76,10.71,326445,0
72.52,1889,41.46,82.1,456.5,10.34,12.12,673826,0
80.88,1619,53.79,62.7,348.4,9.34,16.68,83396,0
73.49,2447,35.7,76.2,297.5,7.63,10.54,462326,0
68.72,2120,39.05,65.5,352.6,12.77,16.11,193717,0
21.75,2160,52.83,85.1,315.3,8.46,10.55,582051,0
46.78,1553,34.18,87.1,383.7,9.18,15.67,687585,0
51.44,1790,40.45,81.5,443.2,10.6,12.89,557096,0
63.55,1986,58.17,104.9,336.0,8.83,8.74,460377,0
89.56,1627,52.56,89.3,333.9,9.55,14.24,554715,1
35.86,1496,50.9,85.6,350.1,7.16,15.89,83771,0
14.08,1477,53.93,89.5,278.8,6.72,13.63,771544,0
82.58,1558,38.99,102.7,324.8,8.42,12.73,124961,0
30.65,1924,46.72,91.4,423.8,6.54,14.19,70127,0
64.97,2276,20.21,85.7,375.8,7.12,12.2,379657,0
90.44,2028,42.82,91.6,366.6,8.63,11.44,676106,1
62.92,1530,44.43,93.5,273.8,7.68,10.8,543971,0
59.09,1795,39.42,90.0,368.5,7.11,13.57,628042,0
34.59,1317,39.81,89.8,340.0,5.47,10.21,174153,0
59.15,2368,39.62,96.4,384.1,8.51,11.2,176272,0
38.66,2026,45.65,85.6,352.3,7.37,13.3,742029,0
44.3,1916,57.37,68.7,458.9,8.12,9.94,672204,0
20.87,1022,51.94,77.9,352.2,9.23,10.57,79852,0
20.05,1535,46.61,71.9,384.1,7.41,10.65,429345,0
56.88,1622,43.67,96.1,371.4,10.76,12.35,600309,0
50.16,1708,36.59,71.4,322.9,7.68,10.06,653229,0
70.17,2202,53.1,92.6,309.8,10.29,12.75,202005,0
74.68,1565,58.4,89.5,394.1,8.11,12.4,317666,0
34.57,1628,43.62,101.1,337.6,9.58,11.83,517447,0
81.91,2215,40.29,89.2,336.6,8.66,11.96,466664,0
49.31,1981,37.54,84.5,209.7,9.9,13.4,176804,0
40.91,1529,50.37,103.0,366.0,8.4,7.83,73078,0
52.82,1722,47.26,88.7,336.7,9.03,12.86,235535,0
25.2,1987,52.31,93.6,259.2,12.16,13.45,323879,0
90.74,1736,29.47,97.6,321.4,8.91,10.78,97490,0
28.29,2200,47.65,97.6,353.3,8.3,6.54,56679,0
43.64,1742,30.64,76.2,367.6,10.18,15.52,67315,0
77.77,1320,41.71,90.8,378.3,7.46,15.13,657902,0
89.42,2327,43.74,70.0,299.3,9.47,12.27,319282,0
85.68,2178,48.5,70.2,406.5,10.15,11.5,54201,0
17.5,2327,40.32,86.6,363.6,8.87,10.78,748647,0
30.26,2094,35.18,90.2,266.9,9.76,10.09,311669,0
98.85,1289,53.81,111.0,336.0,9.06,12.29,212756,0
65.15,1513,38.32,95.8,373.6,9.39,12.29,761494,0
80.2,1533,44.49,107.3,302.4,7.73,10.79,441438,0
51.01,972,47.94,107.4,329.7,6.12,10.8,500137,0
11.73,1365,33.71,72.5,285.5,9.03,11.57,268325,0
62.18,1575,32.57,81.0,407.4,7.08,10.25,427785,0
39.56,1768,31.96,93.3,327.8,11.17,14.44,652502,0
30.08,2207,50.86,95.8,307.2,7.87,14.51,391916,0
62.37,2086,36.11,104.0,337.1,8.34,10.31,625031,0
25.98,1741,42.56,78.5,356.5,7.04,9.72,335681,0
50.83,1661,43.89,91.5,460.4,7.89,10.66,454824,0
49.64,1984,38.96,84.9,350.2,9.12,9.41,557393,0
80.52,2805,41.57,92.0,441.2,8.41,12.35,60215,0
30.03,1773,36.69,79.6,380.0,10.65,16.13,760107,0
69.47,1558,28.62,105.9,319.3,4.03,13.55,379371,0
79.35,1734,41.19,92.4,422.3,8.08,11.57,631712,0
90.28,1929,44.21,116.2,329.1,11.23,10.15,250331,0
77.33,2020,38.44,81.4,388.5,5.25,11.35,761053,0
34.71,2009,35.96,103.6,330.8,8.9,7.46,312254,0
96.59,1993,45.79,84.3,286.7,8.93,11.92,207592,0
86.9,1571,41.8,82.5,272.0,8.46,13.45,456839,0
75.66,1290,43.42,90.7,304.5,7.48,11.7,644635,0
75.27,1686,50.41,95.7,356.8,8.25,10.68,232384,0
96.08,1357,54.22,109.9,232.4,5.36,12.31,120017,0
60.66,1778,49.7,96.9,320.3,8.67,12.55,421912,0
58.76,1176,41.74,105.2,285.4,7.84,15.72,545946,0
57.0,2002,35.75,88.9,334.2,8.87,13.46,210476,0
87.75,1854,51.04,106.0,381.7,8.02,13.52,380052,0
98.8,2084,31.89,89.3,356.0,11.08,12.42,749181,0
26.38,1326,47.38,90.8,444.1,10.54,15.28,293068,0
23.23,1149,48.19,92.1,350.1,5.14,13.41,363180,0
27.4,2099,41.27,111.5,433.5,8.4,9.81,317785,0
23.17,1968,27.95,85.3,510.0,7.2,12.17,613991,0
87.55,1882,50.18,115.0,408.2,6.82,9.97,793936,1
43.88,2923,31.28,107.7,392.7,7.63,13.06,574011,0
44.72,1283,40.69,60.3,377.1,12.02,14.46,51889,0
44.6,2082,45.69,102.0,335.5,11.46,14.66,593489,0
49.65,2068,45.04,81.6,367.0,5.38,12.88,169672,0
73.77,2098,53.79,98.0,397.6,8.88,13.56,313222,0
59.61,1762,37.89,90.1,340.6,5.48,14.71,669584,0
59.98,1417,34.85,96.5,426.5,9.39,8.56,479402,0
60.88,1914,35.81,95.4,476.1,7.54,10.62,238230,0
21.02,1583,55.36,125.8,387.5,10.02,11.45,148044,0
98.85,1405,60.49,73.2,317.3,9.67,11.83,768851,0
89.14,2373,48.14,93.9,232.5,10.86,11.27,718063,0
34.92,1465,58.46,105.9,394.3,9.99,13.5,220098,0
48.92,2379,44.1,102.5,370.8,6.38,9.03,434267,0
54.64,1385,35.45,101.0,284.5,7.5,7.47,87007,1
34.45,1702,42.22,92.7,331.5,5.88,7.46,350913,0
33.01,1590,38.0,74.6,399.0,7.41,12.78,778828,0
87.82,2352,43.34,83.5,492.7,9.46,7.91,512426,1
90.94,2086,54.34,93.3,416.9,6.81,12.17,482841,0
42.8,2289,57.63,114.1,293.3,10.0,12.91,343880,0
33.88,1630,26.91,91.6,412.2,8.61,15.07,123166,0
87.19,1909,47.93,91.4,324.0,7.47,11.15,438779,0
98.12,2289,47.17,97.6,418.9,6.99,10.45,528867,0
11.0,1662,44.05,78.7,354.5,10.13,15.09,599856,0
26.53,1965,42.52,92.4,383.8,9.07,13.99,384419,0
97.35,1805,37.74,82.6,268.8,7.0,13.19,556120,0
76.13,1819,48.21,104.7,345.0,11.02,6.69,223781,0
10.8,2148,48.36,96.5,332.2,9.96,10.8,624443,0
21.59,2388,47.1,70.8,368.5,7.88,13.03,414124,0
84.12,2263,47.7,89.3,331.7,9.87,8.61,110514,0
55.09,2332,40.99,70.8,425.2,8.53,9.72,734906,0
27.97,1575,42.06,87.4,307.5,8.34,13.96,426777,0
77.94,1308,44.03,91.2,369.6,10.05,13.04,368757,0
18.14,1539,54.75,91.7,327.2,8.28,14.62,150500,0
78.69,1975,42.17,88.1,382.7,7.42,13.32,335516,0
20.57,1692,33.49,96.7,338.5,9.25,11.35,315609,0
50.15,1771,46.72,94.5,388.5,9.45,13.88,318079,0
19.79,2146,41.06,79.2,337.9,6.36,10.08,590745,0
68.05,1823,46.38,72.9,362.6,8.01,7.35,738580,1
49.35,1717,44.53,70.7,404.4,7.27,12.82,233677,0
62.2,2231,34.6,109.3,312.8,7.59,13.58,636144,0
73.35,1831,36.97,79.9,302.1,9.17,14.72,459531,0
51.59,1772,49.1,97.7,319.7,11.25,10.13,763165,0
25.21,2154,46.87,81.1,394.6,7.56,9.48,782390,0
41.54,1412,41.55,97.9,327.6,7.41,14.49,149610,0
46.24,1717,49.32,108.1,409.6,7.21,14.52,770368,0
69.68,1826,40.91,91.4,419.2,8.35,7.9,217362,0
39.73,2212,40.7,87.9,342.4,9.24,9.67,419461,0
90.4,1801,44.6,99.6,348.1,6.42,12.42,468466,0
84.56,1160,34.67,69.1,423.3,6.3,12.38,361731,0
37.04,1121,47.67,95.9,346.4,9.16,12.81,121990,0
52.53,2210,50.44,91.9,329.8,5.9,9.51,510677,0
25.82,2028,44.12,83.2,332.3,7.46,11.28,685652,0
94.91,1488,42.29,77.9,372.7,8.51,9.9,112696,0
18.73,1309,53.73,74.2,385.8,8.69,12.16,684705,0
71.67,2070,39.3,86.0,421.3,9.58,15.08,251890,0
78.89,2497,41.15,82.5,290.7,8.43,11.45,460400,0
19.42,1697,49.9,97.5,383.5,7.86,10.53,524683,0
98.34,1396,42.29,93.2,335.7,8.67,12.68,217378,0
29.79,1409,56.02,87.6,221.3,9.12,9.57,744659,0
32.79,2604,46.34,93.9,279.5,8.71,13.92,197811,0
35.47,1775,34.71,68.9,394.9,7.02,12.97,255057,0
86.39,1710,42.55,91.7,430.8,9.05,10.81,663569,0
86.13,1659,51.49,89.3,308.5,8.17,9.89,430934,0
74.25,1729,45.92,90.2,337.4,8.79,12.04,88939,0
63.81,1789,48.44,88.0,352.6,9.77,8.98,567944,1
40.15,1937,60.97,84.6,359.2,8.2,15.32,372309,0
94.74,1328,44.43,96.7,377.2,8.96,11.65,213738,0
42.79,1452,56.81,97.9,335.3,8.85,13.34,284228,0
62.34,2288,49.83,75.4,428.8,10.24,14.45,485818,0
10.83,1055,39.51,79.0,323.5,8.55,12.93,691989,0
67.99,1309,47.39,83.3,375.3,7.31,12.57,312069,0
70.81,1578,37.52,85.7,383.7,8.56,12.57,658780,0
29.67,940,42.56,87.0,392.3,9.12,8.61,758868,1
74.25,2273,48.82,92.7,282.4,8.15,13.77,381291,0
56.74,1747,29.68,96.2,269.4,5.89,12.57,468729,0
40.62,1129,44.39,87.8,378.6,8.55,9.93,265844,0
36.58,1838,28.51,77.7,358.5,7.03,16.04,678216,0
62.76,2167,48.57,90.8,470.4,9.28,15.9,595398,0
46.41,2137,44.39,105.8,371.7,6.27,13.12,343471,0
44.64,600,50.72,96.8,385.2,11.3,11.5,251884,0
32.13,1399,29.83,95.8,227.7,9.17,14.24,332510,0
31.52,1997,42.84,76.5,387.0,8.34,11.33,687805,0
89.51,1454,53.27,95.8,274.8,9.82,12.57,182590,0
52.38,1345,55.25,96.2,331.4,6.84,10.52,262023,0
46.06,1896,49.81,94.4,405.5,6.43,11.58,155148,0
87.41,2629,37.06,94.6,405.5,7.97,13.89,352896,0
34.15,1494,39.78,94.6,331.7,7.52,11.86,103838,0
32.54,2120,54.8,75.0,317.7,7.88,11.16,587336,0
25.78,1792,29.24,75.5,367.2,6.58,6.9,719225,1
39.12,2067,50.37,100.5,334.0,6.83,10.91,588112,0
90.04,2052,44.67,77.6,252.2,10.38,12.0,776403,0
31.21,2455,48.92,63.4,334.7,8.56,14.54,161672,0
93.61,1510,44.08,87.0,270.4,10.07,11.13,353986,0
34.7,1959,53.53,88.5,451.6,10.68,12.98,365595,0
22.38,1944,30.77,71.2,349.8,5.99,8.45,562572,1
40.53,2068,46.59,90.4,355.7,9.61,10.54,242178,0
51.46,1294,58.93,85.9,234.5,6.97,13.44,676999,0
55.34,1714,45.4,86.0,366.7,9.32,11.57,198866,0
45.15,1895,44.83,101.6,311.7,9.16,13.01,78254,0
19.5,1686,44.59,76.8,381.1,10.72,12.78,164583,0
49.13,2081,48.38,81.1,352.6,7.0,8.56,484978,1
68.59,1905,49.52,93.2,269.5,8.45,12.46,670638,0
86.83,1951,49.15,87.4,349.5,9.24,10.19,737322,1
16.7,2128,22.04,78.6,375.8,8.37,11.49,469972,0
32.67,2218,46.78,82.6,398.6,7.12,9.86,221675,0
37.57,2343,49.42,93.8,425.9,7.88,9.31,632096,0
71.82,2187,54.54,62.8,315.3,7.36,15.95,382382,0
14.63,1922,44.32,80.3,255.5,7.56,13.65,488305,0
27.12,1102,52.87,104.7,397.8,9.28,9.87,284406,0
84.47,1990,43.81,89.8,341.6,11.57,12.85,509134,1
93.19,2898,32.96,83.0,375.1,8.9,8.78,554433,1
92.09,1861,53.9,96.0,353.4,9.14,9.3,116136,0
87.3,1681,52.67,90.6,299.1,8.21,14.52,768724,1
63.03,2066,31.5,113.7,336.3,8.53,12.29,188458,0
13.1,1930,38.25,91.6,381.8,9.25,12.64,772200,0
20.73,1502,53.45,97.6,356.9,7.24,11.59,493350,0
59.47,1517,54.67,92.5,353.6,8.84,13.06,612546,0
36.4,2152,45.4,95.9,364.3,6.19,11.04,707022,0
14.67,1963,41.76,87.7,351.9,9.61,10.8,326204,0
50.11,1820,50.72,91.8,333.6,9.39,12.47,516234,0
75.99,2160,46.18,84.3,415.3,8.07,12.43,262275,0
49.65,2935,58.59,94.9,381.6,10.78,11.83,125463,0
60.62,2577,61.77,96.3,311.3,9.68,10.34,564123,0
20.04,2057,48.0,84.9,321.6,10.28,8.0,265725,1
17.95,1938,42.73,78.0,324.2,6.32,11.16,81923,0
78.63,1607,49.06,89.3,249.4,9.02,10.75,744834,0
69.65,1966,48.29,109.6,303.1,10.77,12.84,387122,0
66.74,2609,60.24,99.0,401.7,9.39,13.06,330197,0
96.12,2073,49.37,101.6,295.1,8.13,11.86,603113,1
93.84,1646,56.26,96.1,364.8,9.9,10.27,72814,0
34.14,1678,41.39,89.7,288.2,5.94,13.06,155054,0
28.16,2779,31.66,104.9,316.2,9.64,13.42,272758,0
46.13,1658,49.88,84.6,279.1,8.19,8.91,71988,0
33.59,1503,47.33,94.6,271.9,8.72,14.77,468097,0
35.1,2583,50.03,97.7,422.2,8.13,12.85,373220,0
39.66,1786,61.31,80.8,298.8,9.6,12.18,548467,0
92.18,1737,57.07,93.6,276.6,9.67,13.12,571351,0
96.32,1552,46.4,100.5,381.8,9.47,10.46,401873,0
42.63,1607,48.66,105.1,330.5,9.07,12.98,729380,0
78.55,1659,28.22,93.8,380.5,9.17,13.48,705420,0
86.65,877,41.18,95.7,349.8,10.86,12.62,775328,0
46.12,1759,51.01,108.1,397.4,6.87,10.77,717092,0
94.73,2226,41.59,89.6,267.1,8.14,13.89,135268,0
19.14,1757,43.55,86.1,290.0,9.58,12.54,147187,0
21.03,1760,42.11,95.6,345.2,9.44,12.4,370983,0
95.97,1559,46.11,90.4,370.9,10.5,12.05,447329,0
24.43,2544,52.06,86.5,396.8,9.4,15.75,223108,0
63.6,1801,37.85,82.4,457.7,9.74,12.92,148007,0
27.28,2092,48.89,101.5,384.8,8.25,13.55,85978,0
94.63,1269,46.56,96.9,290.7,7.32,14.82,782335,0
