flow_rate_lps,pressure_bar,ph_level,turbidity_ntu,chlorine_ppm,conductivity_us,water_temp_c,anomaly
47.42,4.0,7.25,3.13,1.64,568.1,19.0,0
50.18,3.8,7.54,1.66,1.47,514.5,23.1,0
46.04,4.75,6.92,1.16,1.21,493.3,18.6,0
48.96,5.13,7.57,2.53,1.4,512.3,24.5,0
8.57,9.1,7.25,3.3,1.49,442.2,6.5,1
40.94,4.86,6.89,1.31,1.89,492.0,18.8,0
51.1,4.95,6.88,0.36,1.26,496.7,20.5,0
40.49,4.67,6.9,2.91,1.37,389.6,21.3,0
46.23,4.39,6.71,0.38,1.02,438.0,22.9,0
39.53,4.91,6.45,12.14,0.35,514.9,15.0,1
39.62,4.31,7.11,0.1,1.67,438.8,23.5,0
52.01,4.18,7.82,0.73,1.44,421.9,13.2,0
36.02,4.59,7.09,0.92,1.77,550.7,12.9,0
41.3,9.67,7.3,0.39,1.71,443.4,21.0,1
43.36,4.5,7.52,3.5,1.62,487.9,22.3,0
41.1,4.77,6.61,0.79,1.52,438.5,20.7,0
45.05,3.57,7.28,0.83,1.4,405.0,15.1,0
39.5,4.15,7.39,1.35,1.36,452.2,17.4,0
58.44,4.48,6.92,0.95,1.29,491.9,25.0,0
50.13,4.3,7.32,0.67,1.06,521.1,15.9,0
44.67,3.74,7.02,2.79,1.53,465.9,21.7,0
44.25,3.97,7.13,0.1,1.25,513.2,10.6,0
56.07,4.9,7.11,0.65,1.83,447.1,16.6,0
52.71,3.91,7.13,0.19,1.79,497.3,12.2,0
46.47,4.21,5.13,29.04,0.24,503.8,17.5,1
46.5,5.07,7.68,3.76,1.53,445.7,14.6,0
44.93,4.88,7.06,0.42,1.46,405.3,16.9,0
44.06,4.46,6.99,0.1,1.35,456.8,19.4,0
51.45,9.98,7.4,2.14,1.58,421.0,24.5,1
42.46,5.6,7.44,1.44,1.07,475.4,12.3,0
49.46,5.14,7.16,0.3,1.78,483.1,16.0,0
48.28,4.77,6.97,0.65,1.56,403.6,15.1,0
49.48,4.34,7.18,0.2,1.27,402.1,15.4,0
49.65,4.04,6.82,0.75,1.21,418.3,7.9,0
46.82,4.24,7.33,0.34,1.95,422.9,13.8,0
41.56,4.45,7.21,1.2,1.84,462.1,21.5,0
42.88,3.78,7.16,0.1,1.25,459.2,19.9,0
44.67,4.7,7.14,0.28,1.24,376.9,19.4,0
44.08,4.43,7.76,0.65,1.92,384.6,17.3,0
41.94,3.68,7.21,1.97,1.15,503.4,20.3,0
49.28,4.33,7.02,1.26,1.63,424.9,14.3,0
43.41,4.82,6.88,0.13,0.79,571.0,21.2,0
45.5,4.5,6.8,0.4,0.6,425.4,15.1,0
50.44,4.19,7.29,0.93,1.28,507.1,18.5,0
48.42,3.77,7.33,3.65,1.72,434.7,14.4,0
8.79,6.57,7.09,0.73,2.18,465.2,20.0,1
41.77,4.72,7.68,0.55,1.3,470.3,18.4,0
40.49,3.25,7.59,0.2,1.74,470.9,21.4,0
57.99,4.97,6.98,0.37,1.38,466.4,19.0,0
40.78,3.83,6.85,0.51,1.62,433.7,17.9,0
42.28,4.42,7.24,0.77,1.63,442.0,13.4,0
44.86,4.86,6.57,1.56,1.11,314.7,6.0,0
43.49,4.75,6.47,0.3,1.12,483.1,10.8,0
45.85,3.68,7.16,1.08,1.1,468.0,25.8,0
47.72,4.93,6.52,12.62,0.23,561.1,16.8,1
52.1,9.92,6.93,0.7,1.37,458.9,16.6,1
40.11,10.11,7.52,0.46,1.59,525.9,24.0,1
46.69,4.03,7.13,2.89,1.58,450.9,14.4,0
41.89,4.01,6.73,0.94,1.42,509.2,20.8,0
54.99,4.53,8.22,1.75,1.32,393.9,15.4,0
41.71,4.16,7.08,3.6,0.9,572.5,14.1,0
42.2,4.47,7.38,0.21,1.47,461.0,22.9,0
36.17,4.16,7.29,0.7,1.37,487.7,13.9,0
37.35,4.32,7.75,0.59,2.19,388.4,15.3,0
42.74,4.6,6.55,0.75,1.6,446.5,20.4,0
36.47,5.11,7.02,0.17,1.81,513.6,17.3,0
41.02,4.54,7.66,1.88,1.87,439.7,17.0,0
36.41,4.46,7.3,0.1,0.97,388.8,23.0,0
41.4,4.83,7.2,2.07,1.06,428.5,16.7,0
47.07,4.63,7.43,0.91,1.51,461.1,19.6,0
51.77,4.51,7.34,2.07,1.56,404.6,18.9,0
4.95,8.2,7.09,4.11,1.66,410.2,19.3,1
46.84,4.23,7.24,0.72,1.12,398.3,15.6,0
45.95,3.89,6.06,11.59,0.26,432.4,22.0,1
47.41,4.08,7.44,7.04,0.87,416.5,19.9,0
41.31,5.16,7.2,2.11,1.86,459.7,15.7,0
41.42,4.56,7.35,0.7,1.75,459.1,11.0,0
37.37,4.51,7.44,0.34,2.01,470.2,21.1,0
38.57,4.85,7.49,0.18,1.77,462.4,14.1,0
37.21,3.36,6.88,0.44,1.55,471.8,20.9,0
52.55,4.23,6.81,0.12,1.16,452.8,12.2,0
45.19,4.42,7.2,1.26,1.7,341.6,17.1,0
46.7,5.86,7.43,0.27,1.87,419.9,18.2,0
39.87,5.87,7.74,1.98,1.32,440.1,23.3,0
47.62,3.96,7.18,0.25,1.41,460.7,17.2,0
43.92,5.49,6.64,1.18,1.8,501.5,11.9,0
47.47,5.47,7.26,1.81,1.71,438.8,15.8,0
53.59,3.45,7.73,1.16,1.24,392.1,11.5,0
45.7,4.43,7.45,0.5,1.8,446.2,8.3,0
45.97,4.85,7.34,0.85,2.03,443.2,17.1,0
54.26,4.27,7.15,4.21,1.35,540.4,18.5,0
47.93,4.52,7.0,0.1,2.02,386.6,13.0,0
40.81,10.91,6.96,1.52,1.23,480.0,14.1,1
44.61,5.33,7.26,0.1,0.71,479.1,13.4,0
48.39,3.72,7.42,1.56,1.14,429.0,9.7,0
41.57,4.54,7.61,0.85,1.47,444.2,14.3,0
39.86,4.09,6.31,0.32,1.14,536.6,5.2,0
34.84,5.43,7.34,0.48,1.55,338.1,12.0,0
47.7,4.57,7.19,0.28,1.62,482.7,15.3,0
48.56,4.9,7.27,5.38,1.28,488.6,19.0,0
47.36,4.12,7.21,2.07,0.91,439.8,23.9,0
44.87,5.07,7.19,5.5,1.48,389.7,20.6,0
39.7,4.82,7.13,1.45,1.24,468.2,19.7,0
43.65,3.75,7.03,0.2,0.86,460.4,19.4,0
51.28,4.35,8.0,2.7,1.61,488.2,21.6,0
46.9,4.0,7.32,1.51,2.06,479.7,19.6,0
4.79,8.01,6.98,1.81,1.62,436.7,15.3,1
51.55,4.47,6.5,0.4,2.04,512.4,18.4,0
38.3,4.58,7.11,0.5,1.79,471.9,22.4,0
10.58,1.33,6.67,0.58,1.58,499.5,12.5,1
49.2,4.97,7.2,0.27,1.06,358.0,21.1,0
50.14,4.14,7.13,0.1,1.8,513.8,21.6,0
41.93,3.98,7.38,0.59,0.97,370.3,11.1,0
42.07,3.85,6.67,1.19,1.29,459.2,15.4,0
50.53,3.63,7.23,3.76,1.38,493.2,19.2,0
39.36,3.89,7.24,0.55,1.37,424.8,18.3,0
42.88,4.24,6.48,2.42,1.38,506.8,21.4,0
46.8,10.88,6.95,0.17,1.73,414.7,15.8,1
37.22,4.82,7.49,0.74,1.19,377.3,29.6,0
36.28,4.72,7.91,22.37,0.38,498.8,15.8,1
50.19,4.78,6.89,1.33,1.64,447.0,10.0,0
46.87,5.07,7.04,2.55,2.1,535.3,24.2,0
49.13,3.86,7.78,1.06,1.24,397.8,24.1,0
39.64,4.01,6.76,0.91,2.39,475.9,15.9,0
48.02,5.2,7.74,0.83,1.27,508.2,19.9,0
43.98,4.39,7.05,3.65,2.27,508.3,20.6,0
48.58,4.38,6.95,0.93,1.65,409.2,13.4,0
15.64,2.5,7.26,0.1,1.13,411.7,20.6,1
48.34,5.58,7.53,2.22,1.71,549.9,19.8,0
11.12,7.54,7.15,1.51,1.49,443.1,11.3,1
45.0,4.32,7.13,1.19,1.46,530.4,22.6,0
45.99,5.05,7.16,1.65,1.6,418.9,17.4,0
41.68,4.35,6.88,0.38,1.61,344.1,17.8,0
50.57,4.66,7.25,3.58,2.07,480.4,22.6,0
48.93,4.23,7.69,5.97,1.71,416.9,19.3,0
40.89,3.54,6.73,0.8,1.96,524.3,18.3,0
47.01,5.2,6.86,3.08,1.2,479.9,19.4,0
42.23,4.86,7.0,0.3,1.05,422.6,25.1,0
37.11,4.7,7.16,0.1,1.5,490.9,24.2,0
38.47,5.81,7.11,5.55,1.95,529.2,20.4,0
40.97,4.13,7.27,4.52,1.43,542.9,22.8,0
45.87,3.99,7.28,0.83,1.05,429.6,15.2,0
43.5,4.68,7.29,0.25,1.6,442.6,18.6,0
43.09,10.91,6.68,0.32,1.9,402.5,18.6,1
52.22,4.63,7.02,3.56,1.23,496.9,19.1,0
36.33,11.23,7.65,2.56,1.59,432.8,17.6,1
53.19,4.88,7.26,1.41,1.55,459.5,15.4,0
20.45,1.86,7.3,2.78,1.18,429.9,18.3,1
49.27,4.55,7.09,0.11,1.51,410.1,16.4,0
55.85,5.13,7.57,0.15,2.03,456.6,17.8,0
48.14,5.44,7.16,1.49,1.29,549.9,12.8,0
48.41,4.47,7.3,0.6,1.29,492.6,29.0,0
57.6,4.4,7.21,2.36,1.96,432.1,14.9,0
15.1,1.78,6.8,2.29,1.32,439.8,17.2,1
41.46,3.99,6.79,1.4,1.5,479.8,16.4,0
47.31,4.33,7.39,2.88,1.3,486.7,16.8,0
44.51,5.15,7.49,2.4,1.91,480.1,12.0,0
44.88,5.51,7.32,1.33,1.79,443.1,9.4,0
43.49,5.0,7.33,0.47,1.62,429.2,20.3,0
42.12,4.65,7.64,0.23,2.11,511.2,20.5,0
41.1,3.65,7.35,2.46,1.08,465.1,22.1,0
38.91,4.21,7.24,0.48,1.35,421.9,22.0,0
42.66,4.68,7.87,2.43,1.44,462.1,17.1,0
47.86,7.8,7.31,5.34,1.65,484.4,19.7,1
52.08,4.44,6.75,2.47,2.09,397.2,13.1,0
50.22,4.13,7.5,0.57,1.37,485.2,14.7,0
5.97,6.31,6.78,2.92,1.69,493.7,18.3,1
49.59,4.75,7.41,2.81,1.14,377.5,21.7,0
50.41,8.42,7.11,1.38,1.81,430.2,13.1,1
48.79,4.79,7.21,0.16,1.88,363.2,13.4,0
7.29,8.65,7.73,1.09,1.43,450.1,15.4,1
6.02,9.51,7.12,0.37,1.67,519.0,17.3,1
52.04,3.94,6.84,0.2,1.74,461.7,20.1,0
42.73,4.3,6.85,1.23,1.34,450.7,12.9,0
41.58,4.42,7.45,0.97,1.68,427.4,20.8,0
50.07,4.18,7.01,1.24,1.72,432.6,18.2,0
30.64,3.57,7.38,0.1,1.42,397.5,12.6,0
36.48,4.83,6.8,2.07,1.82,429.0,28.5,0
36.33,5.3,7.28,2.97,1.38,416.6,19.5,0
40.49,3.92,7.4,0.78,1.74,435.8,16.8,0
52.66,4.35,7.37,2.14,1.49,408.6,19.0,0
49.38,3.37,7.35,5.56,1.18,517.8,19.9,0
46.35,4.69,7.37,0.75,0.98,411.9,12.6,0
56.56,4.4,7.25,3.2,1.73,498.2,23.7,0
43.27,4.23,7.28,6.13,1.25,450.7,14.0,0
45.61,4.37,7.18,8.87,1.78,518.8,18.6,0
48.79,5.15,6.91,0.57,1.34,453.6,14.8,0
51.7,11.92,7.21,0.44,1.66,481.5,13.7,1
42.5,5.31,7.98,2.33,1.29,399.2,15.4,0
33.99,4.71,7.34,0.23,1.48,474.7,19.5,0
47.46,4.65,8.77,17.66,0.47,426.8,18.6,1
42.63,4.19,7.63,0.1,1.56,487.1,18.1,0
55.21,4.84,7.09,1.61,1.87,406.9,15.2,0
44.06,3.65,8.16,30.18,0.18,475.1,14.1,1
37.34,3.75,6.95,3.58,2.23,419.1,16.3,0
44.95,4.32,7.34,0.6,1.49,416.6,20.8,0
40.18,4.3,7.24,2.29,1.77,495.6,19.0,0
46.87,4.6,7.22,1.54,1.09,407.7,14.7,0
45.8,4.12,7.18,0.52,1.44,498.3,24.5,0
41.96,5.25,7.78,0.55,1.97,509.9,12.7,0
39.44,4.57,6.94,3.48,1.41,442.0,21.8,0
51.36,4.3,6.78,0.49,1.34,517.5,10.6,0
47.63,11.01,7.12,0.1,1.56,557.4,20.5,1
45.37,4.1,7.3,0.21,1.96,446.9,18.4,0
44.24,3.7,6.79,3.75,1.47,540.0,15.7,0
53.75,4.55,7.33,0.71,1.19,446.1,12.4,0
46.75,4.18,7.49,0.1,1.67,438.6,19.1,0
46.42,4.67,6.86,0.85,1.16,457.7,21.3,0
42.01,4.39,6.84,0.88,1.56,404.5,17.1,0
51.34,4.9,7.35,2.11,1.42,452.6,18.2,0
44.13,5.27,7.34,1.3,1.63,556.1,15.2,0
53.65,7.94,6.93,2.44,2.3,372.5,11.0,1
46.19,4.4,7.24,2.17,1.36,496.5,24.3,0
54.74,3.41,7.07,0.3,1.73,410.1,22.0,0
15.12,1.61,6.81,0.89,1.34,418.5,17.6,1
36.48,3.67,7.37,2.77,1.61,474.5,12.6,0
43.28,4.36,7.76,0.29,1.73,394.8,18.7,0
38.23,5.16,7.4,1.35,1.68,401.9,14.4,0
47.23,4.44,7.45,0.26,1.66,349.9,24.3,0
52.69,4.12,7.21,0.21,1.79,435.9,17.3,0
48.69,4.45,7.17,1.42,1.37,483.0,11.4,0
49.22,5.14,7.43,2.75,1.61,458.7,20.9,0
52.49,4.42,7.23,0.85,1.68,511.2,14.4,0
48.81,3.78,7.11,0.23,1.34,410.7,19.2,0
48.48,4.64,7.0,0.58,1.62,428.5,16.8,0
42.86,3.88,7.36,1.81,1.91,429.2,15.7,0
48.88,3.91,6.89,1.38,1.66,464.7,17.2,0
53.24,4.43,7.46,3.25,1.68,424.7,26.2,0
43.5,3.87,7.44,1.28,1.87,510.4,16.2,0
47.76,4.12,7.67,2.38,1.45,483.1,18.6,0
42.26,4.89,7.54,1.59,1.38,454.4,16.2,0
39.11,4.41,6.98,0.67,2.24,414.1,24.3,0
7.11,8.64,6.82,1.36,2.07,474.1,16.9,1
43.77,4.74,6.94,1.35,1.4,397.9,8.2,0
46.82,11.18,7.46,0.48,1.33,428.9,18.5,1
43.33,4.23,6.88,1.92,1.51,426.3,16.1,0
47.57,3.51,7.34,3.44,1.5,488.7,25.0,0
49.64,4.27,7.17,0.52,1.54,429.2,14.8,0
46.07,4.31,7.23,1.8,1.87,445.5,12.5,0
45.51,4.86,7.04,0.27,1.94,403.4,21.4,0
46.38,4.38,7.29,0.51,1.95,400.9,20.5,0
38.83,4.12,6.77,2.08,1.52,426.8,17.9,0
49.87,4.01,7.51,0.26,2.0,400.5,22.9,0
49.47,4.17,7.46,0.89,1.64,443.7,29.2,0
45.94,3.81,7.41,2.61,1.3,331.9,17.8,0
44.42,5.16,7.49,0.82,1.83,457.0,16.8,0
5.06,7.89,6.93,1.51,1.6,431.8,16.7,1
46.45,3.84,7.39,1.37,1.47,433.2,21.2,0
45.49,5.11,7.51,0.21,1.88,410.2,21.0,0
46.95,4.58,6.54,1.89,1.45,436.7,16.3,0
43.71,4.52,7.0,0.35,1.77,571.0,21.9,0
47.19,3.82,7.23,0.52,2.08,478.9,17.5,0
38.54,4.16,7.31,3.35,1.3,495.3,13.9,0
47.79,3.55,6.99,1.02,1.25,395.2,22.6,0
44.65,4.75,6.26,0.1,1.02,439.0,14.6,0
43.61,3.75,7.05,0.99,1.78,463.2,22.1,0
44.9,4.77,7.11,0.31,1.11,374.9,18.6,0
43.58,5.45,7.5,0.89,1.36,419.3,17.7,0
46.9,4.02,7.17,0.1,0.74,450.2,24.6,0
38.4,4.95,7.24,0.82,1.98,399.3,17.6,0
42.12,4.25,6.83,3.71,1.56,467.0,13.7,0
43.5,5.0,6.7,2.77,1.88,491.7,19.2,0
45.63,4.02,7.07,1.86,1.69,411.3,19.4,0
39.35,4.91,6.85,2.47,1.74,407.9,24.3,0
49.96,4.73,6.9,0.16,1.74,435.2,21.9,0
44.36,9.5,7.4,0.33,1.34,548.0,11.6,1
48.11,4.2,7.81,4.35,2.14,507.6,18.4,0
51.74,4.73,6.89,3.99,1.79,419.5,13.9,0
41.34,3.53,6.95,1.65,1.39,397.2,16.7,0
39.73,4.49,7.28,2.29,1.35,491.6,18.7,0
31.28,4.82,7.24,0.94,1.53,294.6,20.0,0
53.98,5.54,6.91,1.66,1.69,504.8,19.4,0
35.56,3.9,7.68,1.15,1.43,412.4,15.2,0
46.56,3.75,7.06,0.1,1.58,489.7,18.1,0
44.48,4.84,7.09,2.66,1.87,411.0,14.4,0
31.34,4.2,7.37,0.44,1.4,366.7,20.7,0
55.05,4.03,7.17,0.89,1.19,450.1,17.8,0
41.68,5.57,7.29,0.67,0.89,558.9,9.4,0
48.39,4.99,7.37,0.26,1.08,363.0,16.0,0
51.29,4.39,7.1,0.51,1.27,486.0,16.2,0
50.82,3.92,6.97,0.69,1.76,521.5,21.9,0
46.19,4.38,6.74,3.69,1.47,452.7,17.2,0
40.47,4.05,7.1,1.38,2.07,460.2,19.9,0
19.74,2.4,6.93,2.21,1.71,375.3,21.7,1
41.82,5.01,7.37,0.37,1.8,438.9,16.0,0
53.51,4.73,7.49,1.29,1.33,465.8,22.2,0
43.18,4.85,7.75,1.45,1.29,418.6,20.1,0
36.03,5.14,6.72,1.44,1.17,519.3,20.1,0
40.33,3.97,7.66,0.18,1.16,479.5,17.3,0
52.89,11.07,7.03,2.18,1.05,423.0,14.7,1
53.54,4.06,7.41,5.16,2.06,440.0,14.2,0
38.1,3.8,7.75,1.25,0.67,442.7,20.8,0
39.77,4.26,7.57,5.37,1.3,466.8,13.4,0
49.69,4.09,7.32,7.19,1.99,513.6,14.4,0
43.34,6.99,7.95,0.8,1.12,409.6,19.3,1
41.21,9.92,7.46,1.84,1.08,360.5,14.8,1
45.65,5.22,7.55,0.21,1.36,433.8,14.9,0
52.46,4.18,7.35,1.74,1.91,499.1,18.0,0
53.59,4.18,7.13,0.47,1.19,396.7,15.3,0
48.24,4.74,7.3,0.31,1.2,452.9,19.7,0
2.61,10.04,7.42,2.26,1.81,383.8,25.5,1
49.28,5.33,7.25,1.67,1.61,338.3,12.9,0
47.56,3.7,6.79,0.63,0.82,490.9,8.4,0
40.86,4.87,7.27,0.48,1.49,451.6,11.3,0
33.28,4.75,7.37,1.3,1.4,467.7,20.2,0
55.57,4.75,7.58,0.85,1.25,431.0,14.4,0
53.12,4.17,7.09,3.59,0.94,404.5,14.0,0
49.42,4.56,6.63,0.12,1.96,464.2,14.4,0
46.92,4.89,6.98,0.64,1.54,437.9,13.2,0
54.27,4.44,6.72,2.09,1.69,389.1,20.2,0
47.45,4.49,6.94,0.1,1.98,470.1,18.3,0
52.63,3.34,7.23,1.59,1.67,475.4,18.2,0
51.56,4.49,6.98,0.49,1.49,565.4,19.0,0
37.6,4.27,7.25,1.23,0.93,393.2,21.9,0
43.43,4.64,7.81,4.76,1.3,464.3,19.9,0
45.63,4.56,7.14,2.77,1.42,452.8,19.0,0
11.52,2.17,7.26,0.59,1.57,425.3,15.0,1
39.99,4.58,7.46,2.56,1.47,487.2,17.5,0
44.11,4.88,7.27,4.05,1.83,514.6,17.5,0
35.28,4.24,7.24,0.45,1.9,471.8,18.4,0
52.45,5.02,7.4,1.53,1.68,515.6,19.0,0
49.51,4.38,6.9,0.43,1.58,466.3,10.0,0
40.62,4.24,7.41,2.34,1.53,443.7,18.1,0
42.24,4.2,6.93,0.82,1.73,576.0,15.0,0
50.4,3.08,7.2,2.19,1.64,504.5,19.9,0
39.36,3.75,6.73,2.19,1.91,449.5,13.1,0
55.58,4.8,7.04,0.77,1.56,485.9,21.2,0
48.79,3.82,6.43,0.11,1.4,481.1,14.4,0
41.33,4.52,7.65,0.16,1.43,403.9,18.7,0
48.12,4.54,7.47,5.38,1.3,479.9,17.4,0
40.57,4.66,7.0,2.21,1.41,517.3,21.5,0
44.43,3.83,6.89,0.21,1.01,511.6,20.3,0
48.57,4.34,6.89,1.59,1.76,373.6,23.7,0
46.39,4.71,7.39,0.1,1.15,398.5,17.8,0
50.41,4.8,7.08,0.1,1.15,538.6,15.2,0
40.04,3.48,6.73,1.89,1.56,507.5,24.1,0
46.66,4.6,6.84,4.85,1.1,423.0,14.1,0
49.39,4.37,7.27,2.2,1.28,428.8,18.3,0
44.75,4.8,7.1,1.11,1.33,469.3,20.2,0
13.15,1.57,6.74,0.45,1.84,415.3,22.7,1
48.27,4.65,7.02,1.22,2.06,484.7,21.1,0
37.27,5.05,7.45,4.22,1.86,437.6,19.3,0
44.43,4.76,6.99,1.98,1.9,361.6,24.7,0
40.54,3.67,6.9,0.17,1.78,380.3,13.8,0
42.04,4.43,7.85,0.8,1.99,473.7,10.2,0
43.2,4.23,7.37,0.18,2.13,507.9,23.2,0
51.01,4.93,6.89,0.12,1.9,475.1,20.1,0
45.88,4.39,7.74,5.77,1.87,468.6,16.4,0
48.55,4.95,6.83,0.53,1.82,404.3,11.6,0
45.68,4.27,7.34,0.51,1.49,483.2,18.2,0
48.79,5.11,7.22,2.76,2.02,399.8,20.6,0
46.63,5.08,7.18,0.77,1.51,482.7,24.0,0
51.99,10.15,7.1,1.8,1.68,420.8,21.9,1
51.96,5.38,7.73,0.29,2.03,414.5,15.5,0
50.46,4.42,7.29,1.8,1.62,496.1,21.3,0
38.76,4.44,7.35,2.96,1.19,464.0,14.7,0
52.06,4.27,7.4,0.1,1.45,307.2,19.9,0
14.02,2.24,6.94,0.8,1.75,421.9,8.7,1
48.58,4.71,7.2,0.18,1.8,509.3,25.0,0
33.58,4.8,7.64,2.9,1.61,400.1,19.7,0
8.86,7.12,7.08,0.89,1.56,472.1,18.9,1
48.83,4.59,7.62,1.49,1.4,391.8,18.5,0
42.21,4.99,7.69,1.48,1.35,403.7,24.6,0
15.62,1.52,7.03,2.08,1.47,409.8,17.8,1
46.15,4.32,7.0,2.09,1.43,443.2,15.4,0
39.9,4.53,7.33,4.04,1.7,445.7,8.6,0
39.68,4.47,6.71,1.89,1.76,525.7,11.5,0
44.33,4.31,7.14,0.74,1.09,384.1,24.5,0
38.82,4.36,7.12,0.1,1.45,556.8,20.2,0
19.01,2.03,7.19,0.1,1.22,437.6,20.6,1
46.28,5.35,7.21,0.83,1.73,391.7,16.1,0
52.91,3.51,7.01,1.16,1.16,487.2,21.1,0
43.76,5.18,7.37,2.04,2.0,513.5,18.0,0
40.36,4.38,7.49,0.55,1.61,456.5,16.9,0
50.04,5.63,6.82,0.83,1.75,452.3,20.7,0
48.61,3.75,6.94,4.22,1.57,475.8,15.3,0
48.88,3.81,6.92,1.27,1.41,428.2,18.2,0
49.72,5.11,6.78,1.52,1.74,446.7,26.9,0
42.03,5.12,7.26,1.0,1.62,473.0,14.7,0
45.52,4.01,7.15,2.55,1.47,378.9,22.7,0
41.32,5.07,6.88,0.49,1.23,513.2,22.6,0
45.33,4.49,7.41,0.66,1.48,432.2,12.7,0
43.84,4.26,6.88,5.18,1.4,400.9,15.1,0
12.01,1.79,7.0,0.47,0.79,476.3,20.5,1
40.15,4.6,7.6,0.67,1.24,412.6,15.9,0
44.5,3.65,6.94,1.03,1.33,413.1,23.6,0
49.48,3.93,6.98,0.71,1.26,440.1,16.6,0
17.7,1.52,7.23,0.2,1.48,392.7,24.2,1
48.55,5.33,7.06,0.35,1.44,532.4,15.8,0
43.25,4.4,7.54,0.36,1.36,425.3,14.3,0
35.56,3.81,7.35,3.8,1.42,509.6,19.5,0
44.34,4.34,7.76,1.18,1.63,433.1,20.1,0
40.32,4.95,7.35,2.13,1.2,489.0,16.3,0
49.22,5.34,7.45,2.62,1.56,455.0,18.2,0
49.86,4.32,7.32,1.44,1.59,524.4,24.6,0
45.45,3.95,7.03,1.92,1.48,390.7,16.4,0
42.97,4.19,7.01,0.93,1.76,377.9,22.5,0
48.24,5.07,7.31,1.22,1.31,402.0,13.8,0
7.36,10.27,7.35,0.38,1.38,403.8,25.5,1
52.13,4.55,6.89,0.7,1.04,490.1,15.2,0
45.04,4.15,7.58,2.6,1.09,468.3,20.7,0
44.85,4.41,7.56,14.88,0.23,463.1,14.9,1
37.75,4.07,7.17,1.2,1.37,553.2,18.9,0
41.96,4.78,7.71,1.44,1.69,573.2,17.9,0
53.35,4.86,7.93,32.29,0.22,421.3,14.0,1
57.28,4.74,6.98,0.1,1.98,425.5,13.5,0
50.51,4.78,6.47,19.5,0.3,436.1,22.2,1
46.79,3.8,6.91,23.9,0.28,423.6,22.0,1
45.56,4.41,7.61,10.43,1.21,456.2,22.4,0
49.48,4.98,7.47,0.11,1.77,570.8,23.2,0
42.56,4.91,7.43,0.67,1.98,343.9,18.3,0
38.95,3.65,6.82,0.19,1.61,402.0,14.9,0
43.06,4.59,7.35,2.95,1.74,426.7,21.5,0
42.38,4.41,7.46,0.37,1.36,477.1,19.9,0
43.92,4.51,7.54,0.52,1.2,336.3,23.2,0
49.03,3.77,6.79,0.84,1.2,465.1,12.2,0
39.1,9.22,7.45,1.01,2.12,440.6,17.1,1
44.44,4.4,7.25,1.14,1.51,456.5,14.7,0
45.55,4.51,7.11,0.16,1.16,398.7,16.9,0
46.84,4.63,6.85,0.38,1.0,426.8,21.0,0
56.29,4.32,7.46,2.37,1.44,416.8,19.2,0
46.88,4.27,7.25,0.1,2.0,414.2,16.3,0
44.18,4.8,7.21,1.84,1.91,420.9,20.6,0
43.92,5.0,6.74,0.12,1.59,469.7,15.8,0
47.56,3.97,7.66,0.13,1.91,473.1,22.3,0
38.56,3.79,7.2,0.43,1.16,463.6,14.0,0
45.71,5.44,7.45,2.32,1.97,487.8,20.2,0
45.32,4.75,7.4,5.45,1.1,361.7,19.9,0
41.12,3.46,7.49,0.27,0.93,417.9,16.5,0
39.29,4.97,6.94,0.15,1.44,454.6,18.7,0
48.69,4.17,6.92,0.38,1.66,412.9,15.4,0
57.35,3.89,7.09,1.59,1.86,460.0,19.7,0
40.89,4.94,6.98,0.1,1.61,416.9,18.2,0
47.46,5.06,7.06,0.72,1.2,417.1,19.6,0
50.43,4.45,7.36,3.68,1.42,410.8,19.9,0
46.09,3.88,6.8,1.08,1.4,454.9,17.0,0
52.19,4.83,7.36,2.67,1.9,335.3,19.7,0
55.9,4.47,7.13,0.52,1.41,429.7,16.5,0
42.97,5.03,6.98,1.99,1.25,447.6,24.4,0
40.34,6.0,7.49,0.92,1.15,365.2,12.8,0
45.41,5.14,7.22,1.16,1.64,499.1,21.4,0
42.2,4.73,6.95,14.26,0.42,459.1,22.3,1
19.47,1.96,7.49,0.66,1.81,440.3,15.8,1
43.09,4.83,7.47,0.56,1.17,410.8,13.0,0
22.76,2.07,7.17,1.96,1.93,394.8,23.8,1
42.75,4.5,7.39,3.48,1.34,521.1,19.0,0
6.04,7.44,7.8,2.26,1.23,458.3,12.0,1
34.43,4.56,6.67,0.15,1.42,410.1,15.0,0
46.29,4.43,7.37,3.49,1.65,511.7,22.2,0
49.04,8.8,6.96,1.76,1.68,388.6,13.1,1
46.78,4.41,7.02,0.45,1.29,459.3,19.1,0
58.53,8.37,7.76,0.27,1.7,465.2,8.1,1
46.44,3.41,6.87,0.29,1.64,451.6,17.9,0
46.76,5.01,7.15,0.13,1.56,368.1,10.3,0
48.64,7.48,7.35,2.17,2.48,527.1,21.7,1
43.4,4.72,7.66,2.35,0.66,402.7,16.3,0
49.91,4.74,7.0,0.92,1.37,456.2,13.5,0
47.05,3.95,7.29,2.65,1.44,469.4,21.1,0
48.76,4.95,7.15,2.77,2.22,473.7,22.5,0
35.44,4.95,7.86,5.21,1.09,368.1,16.4,0
45.05,5.02,7.19,2.14,1.74,550.0,17.2,0
40.61,4.03,7.42,0.1,1.65,459.7,14.8,0
47.46,4.25,7.27,0.1,1.47,521.0,20.0,0
47.17,4.46,7.34,1.2,1.19,462.1,11.7,0
