UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5589,L5589,L,300.9,310.5,1849,19.2,236,0,0,0,0,0,0
5590,L5590,L,298.9,308.8,1582,46.1,35,0,0,0,0,0,0
5591,H5591,H,300.1,310.5,1581,34.9,132,0,0,0,0,0,0
5592,M5592,M,300.0,310.2,1274,36.0,41,0,0,0,0,0,0
5593,L5593,L,304.0,312.1,1715,38.7,170,0,0,0,0,0,0
5594,M5594,M,302.1,311.4,1639,38.0,215,1,1,0,0,0,0
5595,L5595,L,298.8,309.2,1429,22.2,77,1,0,0,1,0,0
5596,L5596,L,299.4,308.1,1672,43.6,181,0,0,0,0,0,0
5597,H5597,H,303.1,312.8,1378,42.1,176,0,0,0,0,0,0
5598,M5598,M,298.9,307.9,1318,36.3,55,0,0,0,0,0,0
5599,L5599,L,299.5,308.8,1586,47.0,17,0,0,0,0,0,0
5600,L5600,L,301.3,312.8,1513,35.9,127,0,0,0,0,0,0
5601,M5601,M,301.6,308.5,1377,48.7,213,1,0,1,0,0,0
5602,M5602,M,302.0,313.0,1421,41.5,63,0,0,0,0,0,0
5603,L5603,L,300.5,309.7,1563,52.0,191,0,0,0,0,0,0
5604,L5604,L,300.9,311.2,1744,56.8,195,1,0,0,1,1,0
5605,L5605,L,299.7,308.3,1558,44.2,137,0,0,0,0,0,0
5606,M5606,M,299.9,309.3,1369,49.9,215,0,0,0,0,0,0
5607,L5607,L,301.5,312.5,1782,18.3,158,1,0,0,1,0,0
5608,L5608,L,295.4,305.6,1191,29.1,117,0,0,0,0,0,0
5609,L5609,L,304.3,315.3,1546,35.7,174,0,0,0,0,0,0
5610,M5610,M,296.1,306.6,1681,32.3,164,0,0,0,0,0,0
5611,L5611,L,299.4,309.0,1384,40.2,92,0,0,0,0,0,0
5612,H5612,H,302.6,311.7,1291,47.3,16,0,0,0,0,0,0
5613,L5613,L,299.2,307.9,1320,38.7,236,0,0,0,0,0,0
5614,L5614,L,299.7,310.2,1299,62.2,100,0,0,0,0,0,0
5615,L5615,L,299.8,310.0,1690,34.2,99,0,0,0,0,0,0
5616,H5616,H,299.2,307.8,1814,44.4,222,0,0,0,0,0,0
5617,M5617,M,302.7,313.0,1374,53.1,127,0,0,0,0,0,0
5618,M5618,M,296.6,306.2,1632,57.5,220,1,0,0,1,1,0
5619,M5619,M,298.3,307.5,1548,37.9,201,0,0,0,0,0,0
5620,M5620,M,299.7,311.6,1397,47.7,19,0,0,0,0,0,0
5621,L5621,L,301.0,310.8,1595,31.2,78,0,0,0,0,0,0
5622,L5622,L,297.9,306.2,1500,52.3,108,0,0,0,0,0,0
5623,L5623,L,297.8,308.0,1439,50.3,238,1,1,0,0,1,0
5624,L5624,L,297.6,306.0,1719,38.9,196,0,0,0,0,0,0
5625,M5625,M,300.5,312.0,1465,36.9,161,0,0,0,0,0,0
5626,L5626,L,298.0,308.7,1252,52.8,197,0,0,0,0,0,0
5627,M5627,M,299.0,309.2,1478,40.3,168,0,0,0,0,0,0
5628,L5628,L,300.6,310.4,1699,54.6,164,1,0,0,1,0,0
5629,H5629,H,301.4,313.7,1775,41.8,188,0,0,0,0,0,0
5630,L5630,L,301.3,310.3,1456,27.1,93,0,0,0,0,0,0
5631,M5631,M,299.1,308.6,1351,39.1,83,0,0,0,0,0,0
5632,M5632,M,301.5,310.6,1383,30.7,87,0,0,0,0,0,0
5633,L5633,L,301.7,311.6,1628,53.4,92,1,0,0,1,0,0
5634,L5634,L,302.9,313.2,1310,34.2,182,0,0,0,0,0,0
5635,L5635,L,300.4,311.3,1809,32.6,234,1,1,0,0,0,0
5636,L5636,L,299.6,311.0,1387,53.0,131,0,0,0,0,0,0
5637,H5637,H,301.5,313.1,1768,43.8,14,0,0,0,0,0,0
5638,L5638,L,300.7,312.3,1776,18.4,56,1,0,0,1,0,0
5639,M5639,M,298.3,307.5,1590,43.6,110,0,0,0,0,0,0
5640,L5640,L,297.0,307.0,1478,37.0,120,0,0,0,0,0,0
5641,L5641,L,297.1,306.9,1504,21.0,102,1,0,0,1,0,0
5642,L5642,L,298.7,308.5,1510,32.9,203,0,0,0,0,0,0
5643,L5643,L,297.8,307.7,1481,49.0,176,0,0,0,0,0,0
5644,L5644,L,298.7,308.0,1383,34.4,152,0,0,0,0,0,0
5645,M5645,M,298.0,307.4,1919,63.1,159,1,0,0,1,0,0
5646,L5646,L,301.5,311.2,1798,32.2,86,0,0,0,0,0,0
5647,M5647,M,298.4,308.8,1447,23.3,69,0,0,0,0,0,0
5648,H5648,H,298.4,308.9,1722,33.9,123,0,0,0,0,0,0
5649,L5649,L,297.5,307.9,1570,29.7,93,0,0,0,0,0,0
5650,M5650,M,298.7,310.2,1539,44.6,60,0,0,0,0,0,0
5651,L5651,L,300.4,311.2,1578,33.6,79,0,0,0,0,0,0
5652,M5652,M,299.8,308.7,1567,34.7,82,0,0,0,0,0,0
5653,L5653,L,295.8,304.9,1455,43.8,226,0,0,0,0,0,0
5654,L5654,L,301.2,312.0,1840,27.7,26,0,0,0,0,0,0
5655,M5655,M,301.6,312.3,1763,27.7,42,0,0,0,0,0,0
5656,H5656,H,301.7,312.4,1650,37.6,59,0,0,0,0,0,0
5657,L5657,L,298.4,307.9,1515,33.3,25,0,0,0,0,0,0
5658,L5658,L,298.1,308.9,1541,28.6,115,0,0,0,0,0,0
5659,M5659,M,298.5,309.2,1629,50.4,98,0,0,0,0,0,0
5660,L5660,L,299.7,310.7,1425,44.4,162,0,0,0,0,0,0
5661,L5661,L,296.7,307.8,1734,44.8,207,0,0,0,0,0,0
5662,M5662,M,299.5,307.6,1549,36.3,151,0,0,0,0,0,0
5663,M5663,M,302.7,311.5,1596,42.8,76,0,0,0,0,0,0
5664,H5664,H,300.3,309.8,1628,36.4,138,0,0,0,0,0,0
5665,M5665,M,302.9,313.5,1382,21.5,220,1,1,0,1,0,0
5666,L5666,L,304.1,312.8,1344,55.0,144,0,0,0,0,0,0
5667,L5667,L,297.5,306.2,1456,33.0,50,0,0,0,0,0,0
5668,M5668,M,296.5,307.5,1825,37.1,113,0,0,0,0,0,0
5669,L5669,L,298.7,309.4,1611,41.6,233,1,1,0,0,0,0
5670,L5670,L,301.2,312.5,1356,39.3,34,0,0,0,0,0,0
5671,L5671,L,300.0,310.4,1355,59.4,207,1,1,0,0,1,0
5672,M5672,M,301.5,311.7,1371,37.6,52,0,0,0,0,0,0
5673,H5673,H,299.3,310.7,1821,40.6,116,0,0,0,0,0,0
5674,L5674,L,295.3,303.9,2002,48.5,214,1,0,0,1,0,0
5675,H5675,H,297.5,307.9,1459,38.0,35,0,0,0,0,0,0
5676,H5676,H,298.7,307.8,1604,47.1,64,0,0,0,0,0,0
5677,L5677,L,297.4,306.3,1693,33.2,69,0,0,0,0,0,0
5678,M5678,M,297.8,309.5,1658,44.9,218,1,1,0,0,0,0
5679,H5679,H,297.0,306.9,1492,55.5,148,0,0,0,0,0,0
5680,M5680,M,298.6,307.3,1609,46.5,91,0,0,0,0,0,0
5681,L5681,L,300.0,309.6,1563,27.0,143,0,0,0,0,0,0
5682,M5682,M,294.2,304.5,1905,37.1,121,0,0,0,0,0,0
5683,H5683,H,302.1,310.0,1388,48.8,132,0,0,0,0,0,0
5684,H5684,H,301.0,311.3,1250,32.2,234,1,1,0,0,0,0
5685,L5685,L,297.2,305.1,1402,33.2,192,0,0,0,0,0,0
5686,M5686,M,297.3,306.9,1139,29.7,12,0,0,0,0,0,0
5687,L5687,L,304.0,313.5,1535,33.3,202,1,1,0,0,0,0
5688,M5688,M,298.4,310.1,1602,49.5,97,0,0,0,0,0,0
5689,L5689,L,298.0,308.8,1407,29.6,184,0,0,0,0,0,0
5690,L5690,L,300.5,311.5,1663,38.0,169,0,0,0,0,0,0
5691,L5691,L,303.0,314.0,1690,26.7,239,1,1,0,0,0,0
5692,L5692,L,303.1,312.9,1857,31.5,116,0,0,0,0,0,0
5693,H5693,H,298.7,309.0,1641,41.7,177,0,0,0,0,0,0
5694,L5694,L,300.3,309.1,1685,42.9,25,0,0,0,0,0,0
5695,H5695,H,299.9,309.0,1453,35.4,183,0,0,0,0,0,0
5696,L5696,L,302.0,311.4,1672,37.6,119,0,0,0,0,0,0
5697,L5697,L,298.7,309.6,1769,30.2,209,1,1,0,0,0,0
5698,H5698,H,301.8,312.5,1717,47.4,150,0,0,0,0,0,0
5699,L5699,L,302.9,313.4,1691,18.1,219,1,0,0,1,0,0
5700,L5700,L,300.0,311.1,1483,47.5,202,1,1,0,0,0,0
5701,L5701,L,299.4,309.8,1444,54.4,184,0,0,0,0,0,0
5702,M5702,M,301.5,312.0,1537,32.2,215,1,1,0,0,0,0
5703,H5703,H,301.5,311.1,1458,38.9,218,0,0,0,0,0,0
5704,L5704,L,302.3,312.2,1657,38.8,205,0,0,0,0,0,0
5705,M5705,M,298.2,310.6,1522,25.3,153,0,0,0,0,0,0
5706,M5706,M,298.5,308.8,1727,48.7,107,0,0,0,0,0,0
5707,L5707,L,300.9,309.8,1758,40.2,222,1,1,0,0,0,0
5708,L5708,L,300.9,311.8,1491,35.4,191,0,0,0,0,0,0
5709,L5709,L,300.7,309.9,1368,27.6,161,0,0,0,0,0,0
5710,L5710,L,300.3,308.9,1624,17.2,46,1,0,0,1,0,0
5711,L5711,L,300.5,312.1,1215,40.3,215,0,0,0,0,0,0
5712,M5712,M,294.4,303.2,1705,41.8,203,0,0,0,0,0,0
5713,H5713,H,296.2,307.9,1549,39.2,215,0,0,0,0,0,0
5714,H5714,H,296.0,306.0,1152,28.7,24,1,0,0,1,0,0
5715,L5715,L,300.0,309.5,1511,20.0,179,1,0,0,1,0,0
5716,L5716,L,302.7,311.3,1354,47.3,160,0,0,0,0,0,0
5717,M5717,M,299.3,308.9,1626,23.9,35,0,0,0,0,0,0
5718,M5718,M,301.7,311.7,1450,28.9,219,1,1,0,0,0,0
5719,L5719,L,302.2,312.1,1465,39.6,146,0,0,0,0,0,0
5720,M5720,M,297.8,308.7,1429,39.2,91,0,0,0,0,0,0
5721,M5721,M,301.8,313.2,1497,48.6,66,0,0,0,0,0,0
5722,L5722,L,301.8,311.8,1297,50.9,137,0,0,0,0,0,0
5723,L5723,L,298.8,307.6,1157,32.1,106,0,0,0,0,0,0
5724,L5724,L,302.1,312.0,1410,52.2,233,1,1,0,0,1,0
5725,L5725,L,299.2,310.7,1524,32.3,3,0,0,0,0,0,0
5726,L5726,L,298.5,309.0,1304,52.6,41,0,0,0,0,0,0
5727,L5727,L,298.2,307.8,1285,45.8,239,0,0,0,0,0,0
5728,L5728,L,298.3,310.2,1487,47.7,156,0,0,0,0,0,0
5729,M5729,M,302.1,311.5,1265,41.1,194,0,0,0,0,0,0
5730,M5730,M,302.0,312.0,1692,47.8,116,0,0,0,0,0,0
5731,M5731,M,304.7,314.1,1586,31.6,82,0,0,0,0,0,0
5732,M5732,M,299.6,310.5,1355,43.9,236,1,1,0,0,0,0
5733,M5733,M,300.7,310.1,1347,60.2,238,1,0,0,0,1,0
5734,M5734,M,296.4,307.6,1466,48.3,130,0,0,0,0,0,0
5735,M5735,M,303.6,313.2,1607,23.0,175,0,0,0,0,0,0
5736,H5736,H,299.6,310.2,1365,30.4,133,0,0,0,0,0,0
5737,M5737,M,299.7,310.1,1291,42.1,139,0,0,0,0,0,0
5738,M5738,M,299.7,310.9,1764,27.1,2,0,0,0,0,0,0
5739,M5739,M,298.1,309.3,1538,46.7,82,0,0,0,0,0,0
5740,M5740,M,299.7,309.3,1562,38.7,110,0,0,0,0,0,0
5741,L5741,L,300.3,309.1,1635,49.4,110,0,0,0,0,0,0
5742,L5742,L,299.0,309.9,1471,31.2,221,1,1,0,0,0,0
5743,L5743,L,296.9,306.3,1762,43.8,14,0,0,0,0,0,0
5744,L5744,L,299.1,310.1,1412,54.2,107,0,0,0,0,0,0
5745,L5745,L,301.8,312.2,1480,22.8,71,0,0,0,0,0,0
5746,L5746,L,297.9,308.6,1599,55.8,179,1,0,0,1,0,0
5747,L5747,L,302.2,313.0,1423,43.0,88,0,0,0,0,0,0
5748,M5748,M,301.4,309.9,1494,34.5,76,0,0,0,0,0,0
5749,L5749,L,304.3,313.8,1621,34.3,50,0,0,0,0,0,0
5750,M5750,M,299.6,311.3,1345,46.9,17,0,0,0,0,0,0
5751,M5751,M,296.9,306.3,1484,35.0,117,0,0,0,0,0,0
5752,L5752,L,302.6,311.6,1336,36.7,16,0,0,0,0,0,0
5753,L5753,L,297.2,307.7,1470,37.7,92,0,0,0,0,0,0
5754,M5754,M,300.0,310.9,1595,34.4,24,0,0,0,0,0,0
5755,M5755,M,301.7,312.5,1433,24.1,135,0,0,0,0,0,0
5756,L5756,L,296.9,306.7,1463,34.3,194,0,0,0,0,0,0
5757,L5757,L,301.4,310.9,1855,41.9,149,0,0,0,0,0,0
5758,L5758,L,300.3,309.6,1524,33.0,215,0,0,0,0,0,0
5759,L5759,L,301.9,311.5,1492,31.4,0,0,0,0,0,0,0
5760,L5760,L,299.2,310.1,1602,34.4,16,0,0,0,0,0,0
5761,L5761,L,301.5,311.6,1349,58.7,192,1,0,0,0,1,0
5762,L5762,L,301.2,311.2,1286,36.0,217,0,0,0,0,0,0
5763,H5763,H,298.8,307.4,1536,58.1,172,1,0,0,1,0,0
5764,M5764,M,300.0,311.4,1482,45.9,41,0,0,0,0,0,0
5765,L5765,L,299.8,309.2,1387,29.2,180,0,0,0,0,0,0
5766,L5766,L,302.2,314.3,1744,34.6,147,0,0,0,0,0,0
5767,L5767,L,297.9,307.8,1724,63.6,79,1,0,0,1,0,0
5768,M5768,M,300.6,311.1,1484,50.3,96,0,0,0,0,0,0
5769,L5769,L,296.4,307.6,1716,32.8,136,0,0,0,0,0,0
5770,M5770,M,298.4,308.7,1818,33.3,148,0,0,0,0,0,0
5771,L5771,L,300.8,309.8,1475,33.0,36,0,0,0,0,0,0
5772,M5772,M,298.3,307.5,1481,46.5,0,0,0,0,0,0,0
5773,H5773,H,299.6,308.9,1625,34.0,127,0,0,0,0,0,0
5774,H5774,H,301.3,311.8,1292,40.6,103,0,0,0,0,0,0
5775,L5775,L,299.5,309.5,1701,36.6,215,0,0,0,0,0,0
5776,M5776,M,300.8,311.8,1262,49.2,217,1,1,0,0,0,0
5777,L5777,L,300.8,309.5,1475,25.0,89,0,0,0,0,0,0
5778,L5778,L,298.1,308.6,1602,35.4,91,0,0,0,0,0,0
5779,L5779,L,298.9,310.1,1547,40.6,41,0,0,0,0,0,0
5780,H5780,H,301.4,311.5,1290,43.3,164,0,0,0,0,0,0
5781,M5781,M,299.2,309.3,1718,40.3,145,0,0,0,0,0,0
5782,H5782,H,301.8,311.4,1475,60.1,169,1,0,0,1,0,0
5783,M5783,M,298.0,308.3,1293,39.8,213,0,0,0,0,0,0
5784,L5784,L,302.7,311.6,1628,34.8,39,0,0,0,0,0,0
5785,H5785,H,297.6,307.7,1511,27.8,178,0,0,0,0,0,0
5786,L5786,L,301.5,310.9,1736,28.4,88,0,0,0,0,0,0
5787,L5787,L,296.8,307.5,1414,37.3,67,0,0,0,0,0,0
5788,L5788,L,299.4,310.3,1570,31.8,82,0,0,0,0,0,0
5789,L5789,L,299.9,308.4,1578,20.6,229,1,1,0,1,0,0
5790,L5790,L,300.2,310.4,1667,30.9,139,0,0,0,0,0,0
5791,M5791,M,305.6,314.7,1669,39.1,144,0,0,0,0,0,0
5792,L5792,L,301.6,310.1,1825,33.3,98,0,0,0,0,0,0
5793,L5793,L,301.5,311.3,1558,44.4,211,1,1,0,0,0,0
5794,L5794,L,300.3,310.3,1341,30.0,211,1,1,0,0,0,0
5795,L5795,L,301.9,312.6,1303,37.2,116,0,0,0,0,0,0
5796,L5796,L,297.1,306.8,1843,52.3,154,1,0,0,1,0,0
5797,L5797,L,297.1,306.7,1723,40.4,52,0,0,0,0,0,0
5798,L5798,L,298.0,307.7,1767,39.7,184,0,0,0,0,0,0
5799,L5799,L,299.4,308.6,1672,63.7,107,1,0,0,1,0,0
5800,L5800,L,301.7,311.8,1839,43.4,93,0,0,0,0,0,0
5801,M5801,M,303.7,314.9,1506,25.6,61,0,0,0,0,0,0
5802,L5802,L,297.9,308.7,1433,64.1,178,1,0,0,1,1,0
5803,L5803,L,299.6,311.7,1300,39.0,120,0,0,0,0,0,0
5804,M5804,M,300.9,309.4,1676,26.0,30,0,0,0,0,0,0
5805,L5805,L,301.9,313.6,1653,29.0,171,0,0,0,0,0,0
5806,H5806,H,300.9,310.0,1605,39.0,113,0,0,0,0,0,0
5807,L5807,L,299.5,309.2,1481,43.3,66,0,0,0,0,0,0
5808,M5808,M,296.7,305.9,1580,44.8,86,0,0,0,0,0,0
5809,M5809,M,298.5,309.8,1268,26.3,40,1,0,0,1,0,0
5810,L5810,L,297.3,307.9,1288,44.3,108,0,0,0,0,0,0
5811,M5811,M,298.0,307.3,1265,57.6,222,1,1,0,0,1,0
5812,M5812,M,303.7,314.0,1512,44.3,9,0,0,0,0,0,0
5813,L5813,L,298.5,309.7,1456,28.8,227,1,1,0,0,0,0
5814,L5814,L,303.0,312.0,1696,49.6,178,0,0,0,0,0,0
5815,L5815,L,297.0,306.6,1710,23.8,178,0,0,0,0,0,0
5816,L5816,L,296.3,307.1,1583,48.7,203,1,1,0,0,0,0
5817,L5817,L,300.2,309.1,1431,34.7,117,0,0,0,0,0,0
5818,M5818,M,297.4,306.9,1428,32.5,36,0,0,0,0,0,0
5819,L5819,L,300.2,310.8,1434,49.2,186,0,0,0,0,0,0
5820,M5820,M,298.2,308.4,2155,35.2,135,0,0,0,0,0,0
5821,L5821,L,298.6,308.8,1380,36.0,50,0,0,0,0,0,0
5822,M5822,M,301.3,309.8,1365,32.9,72,1,0,1,0,0,0
5823,L5823,L,301.6,312.9,1687,25.0,39,0,0,0,0,0,0
5824,L5824,L,303.0,312.6,1553,46.4,81,0,0,0,0,0,0
5825,H5825,H,299.6,309.5,1822,30.0,40,0,0,0,0,0,0
5826,L5826,L,301.2,311.8,1600,50.2,30,0,0,0,0,0,0
5827,L5827,L,301.9,313.4,1742,55.1,57,1,0,0,1,0,0
5828,L5828,L,301.6,312.5,1260,34.1,195,0,0,0,0,0,0
5829,M5829,M,300.8,310.3,1313,44.5,175,0,0,0,0,0,0
5830,L5830,L,300.0,310.8,1592,44.5,217,0,0,0,0,0,0
5831,L5831,L,299.7,307.5,1602,20.8,161,1,0,0,1,0,0
5832,L5832,L,299.3,310.0,1368,35.7,161,0,0,0,0,0,0
5833,L5833,L,301.3,311.7,1715,27.3,150,0,0,0,0,0,0
5834,L5834,L,300.6,310.9,1961,47.5,29,1,0,0,1,0,0
5835,M5835,M,301.8,312.4,1466,31.6,49,0,0,0,0,0,0
5836,L5836,L,300.6,310.3,1827,38.2,71,0,0,0,0,0,0
5837,H5837,H,300.4,309.3,1394,43.5,64,0,0,0,0,0,0
5838,L5838,L,301.0,309.8,1483,28.1,216,0,0,0,0,0,0
5839,L5839,L,300.1,310.8,1648,55.9,72,1,0,0,1,0,0
5840,H5840,H,297.2,309.0,1439,55.9,86,0,0,0,0,0,0
5841,L5841,L,300.0,311.2,1470,38.2,217,1,1,0,0,0,0
5842,M5842,M,300.1,310.3,1503,51.2,81,0,0,0,0,0,0
5843,M5843,M,300.4,310.8,1596,45.4,36,0,0,0,0,0,0
5844,M5844,M,301.0,311.2,1369,41.2,33,0,0,0,0,0,0
5845,L5845,L,304.2,314.1,1560,38.2,167,0,0,0,0,0,0
5846,L5846,L,300.8,311.2,1504,25.6,61,0,0,0,0,0,0
5847,L5847,L,299.2,309.2,1830,12.1,130,1,0,0,1,0,0
5848,M5848,M,299.7,309.3,1467,32.5,172,0,0,0,0,0,0
5849,M5849,M,297.5,308.2,1503,46.1,207,1,1,0,0,0,0
5850,M5850,M,298.6,311.0,1502,31.5,38,0,0,0,0,0,0
5851,M5851,M,302.0,312.8,1389,39.8,65,0,0,0,0,0,0
5852,L5852,L,301.5,310.8,1347,30.5,126,0,0,0,0,0,0
5853,M5853,M,298.2,309.4,1557,39.1,177,0,0,0,0,0,0
5854,H5854,H,302.9,314.5,1550,38.2,156,0,0,0,0,0,0
5855,M5855,M,300.7,310.4,1563,41.1,31,0,0,0,0,0,0
5856,L5856,L,299.3,309.9,1389,45.5,229,0,0,0,0,0,0
5857,M5857,M,301.6,309.5,1531,35.5,227,1,1,0,0,0,0
5858,L5858,L,299.0,307.3,1467,36.7,53,0,0,0,0,0,0
5859,M5859,M,300.9,310.3,1631,44.2,113,0,0,0,0,0,0
5860,L5860,L,298.2,307.7,1475,42.4,197,0,0,0,0,0,0
5861,L5861,L,300.9,311.5,1432,51.7,75,0,0,0,0,0,0
5862,L5862,L,303.3,314.4,1682,25.1,237,1,1,0,0,0,0
5863,H5863,H,297.9,308.8,1518,52.6,104,0,0,0,0,0,0
5864,M5864,M,298.8,308.5,1577,28.1,49,0,0,0,0,0,0
5865,L5865,L,299.7,309.3,1602,29.4,190,0,0,0,0,0,0
5866,L5866,L,303.2,314.5,1390,34.9,237,0,0,0,0,0,0
5867,L5867,L,305.4,315.7,1292,48.6,9,0,0,0,0,0,0
5868,M5868,M,299.3,309.1,1646,41.5,228,0,0,0,0,0,0
5869,L5869,L,302.2,313.2,1266,49.9,142,0,0,0,0,0,0
5870,H5870,H,298.4,306.9,1504,16.8,237,1,0,0,1,0,0
5871,L5871,L,301.7,311.1,1383,28.3,74,0,0,0,0,0,0
5872,L5872,L,299.4,309.3,1324,31.6,174,0,0,0,0,0,0
5873,L5873,L,300.7,310.4,1595,27.5,149,0,0,0,0,0,0
5874,M5874,M,300.6,309.8,1382,44.2,165,0,0,0,0,0,0
5875,L5875,L,301.6,313.6,1571,48.9,234,1,0,0,0,1,0
5876,L5876,L,301.7,312.1,1874,49.5,157,1,0,0,1,0,0
5877,M5877,M,301.8,311.7,1610,54.0,19,1,0,0,1,0,0
5878,L5878,L,297.0,306.8,1377,29.3,70,0,0,0,0,0,0
5879,M5879,M,301.5,312.5,1564,65.7,199,1,0,0,1,1,0
5880,L5880,L,300.3,311.5,1292,28.5,38,0,0,0,0,0,0
5881,H5881,H,302.1,312.3,1497,38.5,219,1,1,0,0,0,0
5882,M5882,M,297.4,306.0,1351,54.8,31,0,0,0,0,0,0
5883,L5883,L,299.6,309.4,1551,53.2,80,0,0,0,0,0,0
5884,L5884,L,303.1,312.9,1557,45.0,120,0,0,0,0,0,0
5885,L5885,L,302.7,311.6,1336,42.3,36,0,0,0,0,0,0
5886,L5886,L,300.1,309.6,1496,44.8,221,0,0,0,0,0,0
5887,L5887,L,297.0,308.3,1696,35.8,131,0,0,0,0,0,0
5888,L5888,L,302.5,311.1,1325,45.6,162,0,0,0,0,0,0
5889,L5889,L,300.7,310.4,1723,35.5,205,1,1,0,0,0,0
5890,M5890,M,299.2,307.6,1572,33.0,22,0,0,0,0,0,0
5891,L5891,L,299.4,310.3,1489,17.9,48,1,0,0,1,0,0
5892,L5892,L,300.6,311.0,1815,19.2,18,0,0,0,0,0,0
5893,L5893,L,301.8,311.5,1627,48.0,134,0,0,0,0,0,0
5894,L5894,L,298.5,308.2,1494,47.9,36,0,0,0,0,0,0
5895,M5895,M,300.1,309.5,1655,45.1,172,0,0,0,0,0,0
5896,M5896,M,295.1,307.5,1449,60.2,127,1,0,0,1,0,0
5897,L5897,L,300.8,310.2,1897,39.0,136,0,0,0,0,0,0
5898,L5898,L,302.3,312.4,1695,49.8,131,0,0,0,0,0,0
5899,L5899,L,301.0,311.5,1152,33.3,64,0,0,0,0,0,0
5900,L5900,L,299.6,309.2,1977,41.7,157,0,0,0,0,0,0
5901,L5901,L,300.5,312.2,1752,41.2,30,0,0,0,0,0,0
5902,L5902,L,300.0,311.2,1420,39.8,47,0,0,0,0,0,0
5903,L5903,L,301.5,310.4,1286,41.6,18,0,0,0,0,0,0
5904,H5904,H,298.1,307.9,1679,48.5,89,0,0,0,0,0,0
5905,M5905,M,297.8,307.4,1408,35.4,224,0,0,0,0,0,0
5906,L5906,L,299.4,310.3,1325,47.7,46,0,0,0,0,0,0
5907,L5907,L,301.1,311.1,1612,42.8,48,0,0,0,0,0,0
5908,M5908,M,300.2,309.7,1638,56.7,62,1,0,0,1,0,0
5909,L5909,L,299.8,309.0,1434,28.9,93,0,0,0,0,0,0
5910,M5910,M,300.3,310.4,1506,37.2,75,0,0,0,0,0,0
5911,L5911,L,298.3,307.6,1496,50.5,201,1,1,0,0,0,0
5912,M5912,M,300.5,310.8,1251,51.4,16,0,0,0,0,0,0
5913,L5913,L,301.4,314.1,1638,30.8,120,0,0,0,0,0,0
5914,M5914,M,300.3,309.9,1656,35.3,65,0,0,0,0,0,0
5915,M5915,M,302.8,312.8,1973,52.0,227,1,0,0,1,0,0
5916,M5916,M,303.2,314.9,1426,36.4,153,0,0,0,0,0,0
5917,L5917,L,300.6,308.5,1458,38.4,68,0,0,0,0,0,0
5918,M5918,M,300.8,310.9,1413,34.7,56,0,0,0,0,0,0
5919,L5919,L,297.6,308.4,1506,36.7,203,1,1,0,0,0,0
5920,L5920,L,302.0,313.0,1559,30.7,6,0,0,0,0,0,0
5921,M5921,M,300.5,310.6,1541,44.0,162,0,0,0,0,0,0
5922,L5922,L,301.8,312.4,1780,42.2,189,0,0,0,0,0,0
5923,M5923,M,300.3,310.6,1676,24.7,202,0,0,0,0,0,0
5924,L5924,L,298.4,308.0,1526,49.0,76,0,0,0,0,0,0
5925,L5925,L,299.8,310.6,1393,45.0,77,0,0,0,0,0,0
5926,L5926,L,303.9,313.6,1811,39.3,167,0,0,0,0,0,0
5927,L5927,L,296.8,307.0,1686,46.5,88,0,0,0,0,0,0
5928,H5928,H,297.8,308.2,1565,29.8,41,0,0,0,0,0,0
5929,M5929,M,298.6,307.9,1466,50.8,45,0,0,0,0,0,0
5930,H5930,H,300.8,312.4,1383,32.5,209,0,0,0,0,0,0
5931,M5931,M,303.8,314.3,1494,48.4,225,1,1,0,0,0,0
5932,M5932,M,299.9,310.6,1414,24.9,180,0,0,0,0,0,0
5933,L5933,L,296.6,306.1,1468,49.5,209,0,0,0,0,0,0
5934,L5934,L,302.9,314.8,1478,46.9,79,0,0,0,0,0,0
5935,H5935,H,300.6,309.9,1506,46.8,114,0,0,0,0,0,0
5936,M5936,M,299.0,309.3,1562,45.0,186,0,0,0,0,0,0
5937,M5937,M,302.6,309.9,1708,40.5,77,0,0,0,0,0,0
5938,M5938,M,300.6,310.2,1448,38.4,123,0,0,0,0,0,0
5939,M5939,M,300.2,309.7,1890,60.6,223,1,1,0,1,1,0
5940,L5940,L,300.5,310.4,1508,54.0,156,0,0,0,0,0,0
5941,M5941,M,300.3,308.9,1502,51.0,207,1,1,0,0,0,0
5942,L5942,L,298.1,307.0,1482,27.3,220,1,1,0,0,0,0
5943,L5943,L,301.6,311.5,1237,48.2,201,1,1,0,0,0,0
5944,L5944,L,299.0,308.2,1236,43.4,90,0,0,0,0,0,0
5945,L5945,L,300.9,309.9,1585,35.4,50,0,0,0,0,0,0
5946,L5946,L,297.3,308.7,1664,46.7,220,0,0,0,0,0,0
5947,L5947,L,299.0,306.9,1800,37.0,62,0,0,0,0,0,0
5948,L5948,L,300.5,309.1,1476,55.6,35,0,0,0,0,0,0
5949,L5949,L,304.6,314.8,1481,38.0,162,0,0,0,0,0,0
5950,L5950,L,301.0,310.7,1601,48.9,59,0,0,0,0,0,0
5951,H5951,H,300.1,310.5,1363,56.1,104,0,0,0,0,0,0
5952,H5952,H,303.2,313.0,1444,33.4,187,0,0,0,0,0,0
5953,M5953,M,299.0,311.5,1264,48.4,162,0,0,0,0,0,0
5954,M5954,M,299.2,309.8,1587,39.0,141,0,0,0,0,0,0
