supply_air_temp_c,return_air_temp_c,humidity_pct,airflow_cfm,power_draw_kw,refrigerant_pressure_psi,runtime_hours,anomaly
24.23,23.0,43.7,1757,16.78,226.7,11234,0
22.19,23.59,34.8,1357,14.81,187.3,1381,0
22.55,24.24,53.8,2381,8.89,197.3,38597,0
21.99,22.71,48.6,1740,13.64,190.4,36675,0
19.63,25.03,49.4,1745,10.02,193.6,10968,0
22.83,24.63,47.6,1431,20.03,183.0,49254,0
23.63,23.75,57.7,1725,32.95,203.0,34522,1
23.55,25.03,44.5,1589,15.01,163.2,31176,0
22.35,23.9,47.2,2172,8.55,194.0,21512,0
23.4,28.08,54.0,1963,19.76,179.7,21152,0
24.26,23.8,56.0,1969,15.15,207.8,19905,0
23.69,24.74,36.1,2480,7.42,206.4,17375,0
19.84,27.55,32.6,2115,15.6,228.4,36638,0
19.56,24.33,43.8,1731,17.6,169.5,27604,0
22.12,23.69,48.4,522,15.33,231.4,21515,1
20.91,24.32,34.4,1768,13.61,198.4,43540,0
22.02,24.52,54.7,2066,13.94,206.0,12956,0
19.4,22.16,50.8,1843,20.79,225.7,14675,0
22.14,25.55,43.8,1594,17.83,202.3,47604,0
21.89,25.58,47.6,1564,18.11,153.1,21017,0
21.19,23.3,59.5,1977,35.06,195.1,1855,1
23.23,22.77,53.9,1903,11.75,180.2,38893,0
17.76,25.86,42.7,2130,17.87,198.0,33336,0
24.26,24.64,51.0,2113,17.71,191.2,19945,0
28.77,30.81,61.1,1998,17.55,200.0,12002,1
22.49,23.31,42.2,1779,11.55,243.0,11313,0
19.73,21.66,37.0,2175,12.4,181.2,24979,0
24.22,23.2,45.5,1711,12.86,223.8,7129,0
22.97,24.4,47.4,1749,37.99,202.1,32652,1
22.47,22.58,57.0,2160,14.0,186.6,48796,0
24.35,24.6,40.6,2573,22.61,205.1,10992,0
20.92,23.08,43.6,1755,13.29,177.8,33458,0
22.14,24.18,49.0,2594,14.11,200.2,12166,0
20.47,26.66,42.0,2407,13.55,180.6,15162,0
21.46,25.08,44.0,3024,8.64,175.4,37001,0
24.19,22.2,39.9,1699,13.49,190.4,1742,0
21.1,24.04,44.3,2076,18.21,192.2,34137,0
22.29,24.74,51.0,2356,20.84,241.3,633,0
21.71,25.65,59.2,2516,14.85,186.2,37833,0
23.15,26.95,36.1,2353,13.98,215.9,16535,0
20.22,22.1,42.8,2602,13.31,200.0,48934,0
21.84,24.61,38.9,1763,16.88,220.4,41122,0
21.79,22.45,42.3,2404,15.89,190.1,10298,0
21.89,22.34,32.7,1843,18.92,174.4,18121,0
20.47,23.19,52.5,2052,13.0,206.7,26652,0
21.74,24.19,39.7,2305,17.88,172.3,39419,0
20.86,23.74,37.7,2013,15.92,246.6,36783,0
22.58,24.12,40.4,2329,16.75,223.4,18174,0
24.52,23.68,49.0,2443,18.74,219.2,29742,0
22.84,23.79,39.9,2239,15.24,169.1,40716,0
21.68,24.73,37.9,1929,15.78,210.5,10003,0
21.01,24.62,33.0,2390,14.76,176.2,47677,0
24.31,23.67,59.1,1464,8.45,168.3,39459,0
23.43,22.76,37.6,1638,18.38,186.6,34973,0
21.29,25.9,47.1,1116,14.96,203.5,5623,0
22.1,26.2,41.5,2297,16.5,187.6,48998,0
20.03,22.58,48.5,1470,17.13,201.7,7898,0
22.08,24.31,45.6,1479,15.53,207.0,43217,0
24.06,24.48,40.2,1851,18.69,211.6,16474,0
37.62,36.57,38.4,1971,19.81,195.1,46242,1
23.71,26.85,32.1,1858,17.28,177.3,27719,0
20.62,21.96,57.2,1637,15.33,188.9,6417,0
18.56,24.42,60.2,1820,13.27,205.6,3311,0
22.73,25.31,31.2,2257,15.25,197.4,30424,0
21.51,24.04,38.6,2167,11.6,176.7,39325,0
20.54,24.08,49.2,1521,12.16,195.8,34194,0
21.28,23.02,47.7,2138,12.19,233.4,44107,0
20.66,22.04,43.9,2306,8.95,211.2,13629,0
22.14,23.14,41.7,2334,15.97,155.0,33605,0
21.83,22.57,44.8,246,16.33,191.1,2128,1
24.3,21.36,37.7,2066,13.7,174.7,2906,0
21.17,23.23,45.2,2486,16.68,233.2,39538,0
20.55,23.5,56.8,1652,17.44,183.5,47213,0
21.93,23.6,31.6,1929,15.95,207.7,24299,0
23.98,23.92,52.8,2226,16.91,175.3,39875,0
20.48,24.15,43.0,1774,11.85,197.5,20107,0
22.12,22.08,53.2,1996,12.23,228.0,41861,0
22.24,26.78,46.7,1675,14.97,221.5,42260,0
22.11,25.03,37.2,1998,10.28,183.6,4859,0
22.16,23.09,46.6,1935,14.1,205.9,14735,0
22.78,21.24,43.1,1703,17.3,189.6,18727,0
22.1,24.98,50.8,2325,13.54,215.4,48788,0
21.97,20.83,43.7,1830,15.23,160.1,39822,0
23.74,20.83,54.5,1998,15.43,208.1,46275,0
20.98,25.29,35.9,1871,39.1,221.6,39532,1
22.79,23.66,59.3,1741,9.92,200.6,45062,0
23.01,23.31,48.7,1943,14.35,213.0,4768,0
21.95,21.45,42.4,1757,20.46,206.6,3583,0
21.14,24.78,41.0,1791,13.96,207.3,550,0
23.88,20.24,29.7,2307,16.63,250.0,48451,0
21.7,22.45,40.9,2206,12.67,189.8,34512,0
20.86,21.65,47.9,1863,16.48,200.2,37543,0
25.33,25.31,53.4,2055,13.01,233.3,38557,0
21.42,25.31,39.7,1943,16.91,236.7,44419,0
21.0,21.34,42.5,2199,29.2,197.5,12189,1
22.26,22.69,34.5,2404,41.6,213.5,23709,1
21.41,24.75,37.5,2107,14.61,184.9,40505,0
21.66,24.86,36.9,536,11.16,181.6,44905,1
20.3,23.53,52.2,1786,13.22,198.8,9833,0
42.8,31.07,48.6,2268,17.61,192.8,18775,1
20.45,25.77,44.6,2266,11.43,220.9,27765,0
23.13,22.66,43.3,1756,13.53,234.4,7083,0
23.47,22.68,36.8,1468,12.07,200.6,10728,0
22.23,27.91,42.4,2494,9.95,171.8,7205,0
22.0,24.44,45.3,2393,16.01,225.5,39862,0
21.7,22.02,39.1,2240,13.11,208.6,34481,0
22.43,24.46,40.4,1984,23.29,183.5,49721,0
20.66,21.78,39.3,1867,14.31,172.1,35393,0
21.17,25.44,48.3,1764,19.24,159.4,47758,0
20.97,22.27,38.5,2068,18.24,190.9,4828,0
33.82,36.17,43.1,2277,18.08,157.9,23837,1
23.44,23.76,35.2,1875,16.96,182.5,45017,0
23.45,25.38,39.5,2122,16.12,188.9,31631,0
21.86,24.75,57.0,2113,12.4,218.3,26603,0
23.21,22.18,37.1,1908,17.61,174.5,40860,0
20.13,24.08,52.6,1971,17.26,214.0,42211,0
23.73,23.32,58.0,2391,17.45,213.7,22294,0
40.08,39.64,47.8,1984,10.73,194.0,12151,1
20.78,24.67,46.5,2174,15.05,197.6,14453,0
21.63,22.16,44.8,2379,17.72,210.9,42144,0
23.13,23.05,48.6,2264,16.62,222.0,31958,0
23.35,25.31,55.1,537,16.21,256.8,28535,1
19.05,23.62,43.5,2176,13.13,177.0,34279,0
39.81,35.61,38.7,2562,14.67,188.2,6677,1
24.04,21.7,43.8,2004,13.69,217.7,47458,0
21.12,22.33,42.5,2317,15.17,215.4,15868,0
21.53,23.02,53.9,2260,18.35,208.8,40039,0
23.08,24.23,46.1,1911,17.98,239.6,14515,0
21.02,23.99,44.9,2023,18.12,181.2,33788,0
20.75,23.71,33.5,1673,15.64,194.6,32709,0
19.8,21.7,51.9,1974,17.82,213.2,42910,0
23.03,23.57,43.4,399,19.96,191.0,8825,1
21.76,24.69,49.1,2131,11.9,205.9,26936,0
24.09,22.38,58.9,2584,14.31,196.2,13413,0
21.32,24.57,34.9,2079,13.94,213.1,1116,0
22.92,24.14,56.3,1900,14.54,206.5,8967,0
40.61,29.61,66.3,1968,13.82,235.2,49351,1
20.63,24.33,39.9,2382,13.35,234.7,26843,0
22.8,22.98,29.8,1739,12.69,236.8,9690,0
24.46,23.93,36.8,2509,9.73,202.4,20302,0
23.55,23.65,37.5,1744,16.09,203.1,5835,0
20.55,23.89,53.0,2359,10.26,206.2,261,0
20.34,25.05,52.9,2083,37.37,180.7,22040,1
21.87,22.61,49.6,1748,16.02,158.0,5276,0
23.22,25.54,40.1,2182,18.97,91.9,28135,1
21.84,24.69,43.1,1248,15.91,201.5,12095,0
33.13,34.26,47.4,2020,15.28,193.5,25756,1
21.97,22.53,44.3,2280,19.54,211.3,30287,0
19.71,22.79,51.1,2054,15.08,183.7,9848,0
30.32,39.16,42.7,1828,17.61,203.8,45890,1
22.67,25.27,54.8,2314,17.38,220.0,29006,0
22.17,24.23,44.5,1445,14.22,208.2,42533,0
21.34,21.59,48.4,1744,16.2,206.1,744,0
21.82,26.41,44.5,2151,13.34,204.5,22388,0
19.62,24.07,45.8,2321,14.76,207.0,33978,0
20.86,22.04,49.3,1785,18.73,192.7,27951,0
21.32,25.93,57.0,1661,13.97,187.8,49406,0
24.03,22.74,50.9,1550,10.67,229.7,23563,0
22.97,24.94,41.4,2074,18.96,111.2,32730,1
23.13,22.51,35.2,2172,16.7,201.5,27067,0
22.1,22.57,62.9,1755,17.01,186.5,16480,0
22.19,24.85,34.6,1760,15.79,197.8,21658,0
21.47,25.23,59.5,2375,10.79,208.4,14028,0
22.98,24.76,42.1,2519,10.42,225.2,25273,0
20.71,26.82,37.1,1898,20.28,197.4,45575,0
24.26,20.32,44.2,2100,15.47,173.6,37463,0
22.98,24.52,50.6,2379,16.18,159.4,10965,0
20.9,23.06,44.1,1418,14.19,187.3,48667,0
20.37,23.67,36.4,2019,14.08,191.1,16323,0
20.51,24.64,51.3,1978,16.18,82.8,15125,1
21.54,24.83,40.6,2111,12.53,161.4,30158,0
17.16,21.87,45.8,1906,8.2,221.4,38423,0
22.41,22.94,37.4,2364,16.58,198.1,23459,0
22.99,26.29,48.0,1969,14.66,193.3,42790,0
25.13,22.36,48.4,2225,15.96,232.0,4837,0
21.4,24.63,57.6,2311,16.39,206.1,33431,0
22.32,26.91,45.9,2228,15.48,183.5,24986,0
23.37,26.94,37.7,2281,12.5,202.3,35419,0
20.09,25.79,58.9,2162,15.01,207.2,17483,0
22.53,24.71,38.1,2231,9.41,184.6,23232,0
22.85,24.5,44.6,1848,16.3,183.1,14993,0
23.81,26.95,41.3,1918,18.38,221.9,25553,0
24.61,23.34,39.3,2182,16.06,205.0,22688,0
25.24,23.81,51.5,1868,16.05,221.8,554,0
22.37,24.04,51.3,1974,13.65,228.5,48105,0
22.2,22.79,43.2,1907,18.13,213.0,10688,0
22.5,22.69,41.2,1332,31.56,199.5,43700,1
39.29,30.32,41.8,2704,16.15,181.9,6233,1
30.68,31.03,46.7,2163,15.82,210.2,34418,1
21.01,23.47,44.2,2270,11.12,195.7,27112,0
21.99,23.45,46.1,1771,12.13,202.9,49241,0
23.33,24.32,51.8,1771,18.17,217.5,45381,0
21.53,26.0,32.6,1906,17.14,216.0,5338,0
22.94,20.74,45.5,2056,15.76,169.5,8756,0
23.93,24.87,45.5,1727,13.31,173.0,13710,0
22.87,23.6,38.0,2066,21.94,176.0,34037,0
20.48,24.35,50.4,1663,18.87,202.1,15035,0
21.3,24.27,45.6,1929,14.66,197.7,19853,0
22.53,23.94,36.6,2566,35.13,201.2,24158,1
19.8,22.55,35.2,2505,15.26,180.4,32225,0
21.56,23.33,45.0,2005,18.94,193.1,3603,0
41.86,34.27,53.3,1583,20.6,212.3,30517,1
19.93,23.41,36.9,190,13.99,201.7,7776,1
22.05,25.9,32.5,2629,18.27,187.8,34377,0
22.41,24.89,51.5,2012,17.53,146.0,791,1
24.32,24.08,46.1,2000,15.08,194.6,37975,0
22.18,21.78,28.2,439,14.25,207.9,16573,1
24.81,24.51,52.4,2231,35.58,211.2,172,1
22.22,27.21,48.4,2002,14.71,215.2,10493,0
18.57,22.24,49.6,567,9.95,167.6,35329,1
21.86,19.88,58.9,2467,11.54,216.9,22655,0
23.48,24.57,44.8,2077,11.74,211.7,45457,0
22.17,23.91,32.6,1988,18.49,214.4,37829,0
21.35,24.08,52.4,398,16.44,220.1,30207,1
21.19,23.74,33.2,2351,17.14,205.2,9647,0
19.53,23.75,47.5,2024,17.9,207.8,28202,0
21.51,25.12,51.7,2178,10.44,182.4,37752,0
19.72,23.72,52.8,2325,12.24,222.6,6904,0
20.59,23.68,40.9,2382,15.04,236.0,21411,0
21.19,24.75,49.7,2002,39.24,171.5,38016,1
22.67,22.78,38.4,1971,17.04,220.8,48418,0
21.27,23.88,57.2,1717,12.57,230.1,32347,0
22.73,24.23,47.0,1780,19.12,233.0,39534,0
22.56,23.14,45.0,1680,13.01,208.2,27079,0
22.7,22.08,48.8,2006,17.4,205.2,36399,0
22.97,25.08,47.7,2132,11.3,188.6,39889,0
22.34,24.41,32.6,1781,14.02,210.1,33465,0
21.25,20.18,49.1,1974,17.84,215.7,17395,0
21.37,22.08,40.8,1838,14.8,145.4,20802,1
24.83,22.74,51.4,2304,16.75,187.7,18901,0
21.87,26.07,35.8,1814,13.95,72.6,21248,1
21.5,25.05,48.4,1565,13.32,212.3,29772,0
20.91,24.17,41.9,1957,19.92,217.7,38998,0
21.25,26.09,52.0,2138,15.73,195.5,12898,0
25.26,25.9,37.8,1847,42.33,186.4,47557,1
23.17,24.15,39.9,2181,12.43,240.1,33075,0
22.36,25.0,37.9,1637,14.78,213.7,22898,0
22.35,26.21,52.7,2142,13.08,222.7,37296,0
19.48,25.59,54.4,2139,17.33,192.6,40780,0
21.29,24.12,41.9,1781,15.48,201.3,3566,0
21.19,23.88,36.5,1995,15.32,221.1,48602,0
23.49,23.36,46.6,1998,14.53,196.7,43123,0
21.62,23.14,44.0,2108,13.01,194.2,16400,0
21.42,24.64,43.9,2156,15.46,213.8,24452,0
22.69,24.82,29.4,1712,12.09,195.1,28164,0
22.17,22.44,41.3,1764,16.65,243.7,34317,0
21.68,23.51,51.6,1820,14.94,191.8,40697,0
24.58,22.09,43.6,1535,13.81,215.6,12557,0
24.66,24.85,47.3,1800,12.83,215.1,6835,0
35.54,30.08,38.7,2173,15.69,182.0,22334,1
22.58,24.3,44.9,1982,19.84,178.1,26939,0
33.84,35.41,40.2,2073,21.02,211.8,962,1
22.9,24.42,42.3,1285,19.01,180.3,48522,0
19.89,23.47,51.8,2193,13.3,230.9,3681,0
22.54,25.94,49.5,1765,14.35,201.3,33512,0
21.34,24.1,44.4,1969,14.46,199.7,35455,0
22.18,24.3,53.0,539,11.93,186.7,4996,1
23.29,20.69,42.3,1549,12.63,220.9,25227,0
22.39,24.71,36.8,1877,17.53,193.8,44470,0
19.6,24.06,43.7,1962,12.04,232.1,8132,0
22.07,23.76,37.8,2162,18.62,237.6,36249,0
20.61,24.54,44.1,1801,18.02,204.2,49603,0
21.22,22.36,46.9,1559,12.04,187.9,29840,0
39.74,36.92,43.2,2107,13.07,200.0,44311,1
22.11,24.23,44.7,266,18.13,176.8,22914,1
22.19,25.64,34.2,1823,18.34,182.2,7680,0
22.14,24.36,45.9,2486,13.55,210.8,31424,0
21.28,24.0,55.1,1188,15.56,194.3,14110,0
18.82,24.83,43.6,2127,14.03,104.2,4625,1
21.75,23.02,42.2,2194,19.11,175.5,36691,0
20.72,26.96,46.6,1884,26.53,220.7,3260,1
23.32,24.97,47.0,2222,13.18,193.9,13626,0
21.76,24.3,40.0,2318,15.36,219.4,1477,0
20.5,23.32,61.8,197,16.17,174.5,29042,1
40.03,35.39,48.4,1708,15.87,189.9,44438,1
21.73,26.01,35.0,1943,14.06,112.3,35452,1
22.17,24.83,47.2,2142,13.67,200.3,49536,0
18.29,22.69,55.5,2110,19.05,231.9,48669,0
18.83,23.39,38.4,2268,10.06,197.1,45054,0
22.91,23.48,39.2,2616,15.22,213.8,18871,0
22.08,25.38,52.8,1981,12.72,213.7,5642,0
19.86,24.43,41.9,2542,13.62,215.9,49693,0
21.58,25.16,53.0,1962,10.14,220.1,37170,0
22.59,27.25,52.1,388,18.93,210.0,31375,1
22.99,24.84,54.7,2743,13.97,189.5,41909,0
21.55,27.36,39.8,1963,17.95,226.8,29974,0
21.14,25.38,64.5,1639,17.94,208.4,29043,0
20.86,24.24,36.9,2368,15.54,189.9,13482,0
21.07,25.82,41.0,2308,16.24,195.6,31497,0
21.93,21.8,44.5,2295,17.33,211.6,15426,0
19.15,23.23,52.4,2596,39.65,223.6,23717,1
22.01,22.37,41.4,1682,17.44,198.3,27713,0
21.18,21.26,42.6,1785,16.89,192.8,18221,0
23.02,24.68,52.1,1849,15.77,181.0,40145,0
19.51,24.26,42.6,2061,17.0,215.1,31716,0
20.46,21.44,55.7,2224,14.73,233.5,17618,0
19.48,25.94,48.7,2637,16.98,169.0,14293,0
23.11,24.95,64.9,1722,11.88,195.6,36478,0
22.16,27.58,47.5,1819,41.22,193.3,49778,1
22.91,22.45,50.5,1360,16.32,181.7,42692,0
19.39,23.44,55.6,2138,13.31,208.1,6431,0
21.5,22.77,44.6,1981,13.93,186.2,5291,0
24.0,22.51,44.6,2190,16.4,215.4,41703,0
23.85,25.79,41.3,1659,16.89,197.2,23341,0
22.6,24.07,51.8,2062,19.4,217.7,8534,0
19.68,24.38,37.0,1930,14.05,210.7,6334,0
22.32,25.44,49.5,2242,12.69,247.0,2162,0
23.17,24.67,40.8,470,12.13,241.5,11080,1
21.73,23.66,56.3,1889,21.25,180.5,13227,0
24.21,24.46,56.3,1778,12.79,185.9,44984,0
19.98,25.29,57.4,1397,13.82,189.1,31253,0
21.99,23.63,37.9,1677,13.31,158.2,20125,0
23.43,25.44,29.9,2221,15.58,197.1,49277,0
22.59,23.46,44.2,2160,11.82,153.9,35539,0
23.57,22.26,48.2,2178,18.78,93.4,8859,1
24.8,25.12,48.6,1980,18.56,193.7,12479,0
20.97,22.19,35.3,1960,15.85,171.1,38464,0
22.2,25.19,56.9,2103,12.66,210.4,9069,0
25.03,25.14,54.5,2231,17.54,137.3,48820,1
22.4,25.82,29.7,1316,39.17,186.1,1472,1
21.2,23.2,42.6,2347,39.96,194.7,34199,1
19.66,23.61,42.2,2625,12.36,216.0,5849,0
21.51,23.08,42.5,2361,20.41,189.1,6394,0
21.3,22.42,47.0,2032,17.26,210.7,12917,0
23.81,23.28,51.3,1970,30.45,223.4,1775,1
20.61,22.6,41.6,2315,13.23,170.5,45652,0
19.16,22.7,41.0,516,16.18,212.9,35431,1
21.21,25.12,41.4,1928,14.28,198.3,44245,0
23.74,21.9,37.8,1586,21.3,176.0,3551,0
22.34,21.55,53.7,2368,41.55,200.3,794,1
22.96,23.62,34.0,2551,13.15,163.5,31435,0
21.45,23.68,50.7,2121,19.26,218.7,22544,0
21.83,25.02,46.0,2087,14.56,209.0,45129,0
31.41,39.13,64.3,2088,15.02,190.7,46780,1
21.99,22.53,39.0,1628,14.49,200.1,40416,0
23.86,25.18,41.6,2204,18.03,160.1,35193,0
21.22,22.22,63.9,1714,11.46,206.6,40788,0
21.63,24.61,52.8,2390,12.81,169.4,9639,0
21.05,21.74,52.0,1850,16.06,195.3,46447,0
21.16,22.92,46.1,2272,15.62,170.5,45382,0
22.21,24.35,49.7,2374,12.18,194.8,17572,0
22.43,23.89,41.9,1806,15.14,182.9,18503,0
22.9,20.87,52.1,1871,12.85,194.4,38907,0
21.67,25.49,43.1,1989,15.98,204.7,44661,0
24.53,27.54,37.9,2023,16.22,207.6,30695,0
21.23,25.3,48.8,2097,20.48,226.7,37139,0
23.69,22.61,51.4,1448,15.61,183.3,7145,0
21.68,24.72,40.7,2260,14.59,199.3,32305,0
24.25,23.38,46.6,2109,17.3,173.5,6887,0
20.66,23.92,46.7,1948,17.04,190.5,10897,0
19.61,24.68,32.0,1941,12.25,206.3,30597,0
20.04,24.85,46.6,1627,14.3,217.1,11113,0
20.81,27.14,48.3,1828,15.41,189.5,43679,0
37.37,33.4,41.0,2231,14.12,204.7,9274,1
20.69,23.26,46.6,2004,16.32,227.8,10114,0
24.24,23.24,47.2,2139,14.22,252.0,2108,0
19.72,24.17,44.5,2397,17.61,212.7,33693,0
22.13,23.84,44.6,1947,15.45,195.4,42664,0
21.2,22.65,54.1,347,11.57,194.8,47548,1
19.12,22.04,49.4,1940,12.24,183.8,28315,0
32.54,37.15,42.9,1861,14.84,214.2,44312,1
21.38,24.14,39.1,2070,12.73,186.0,37705,0
23.13,23.03,44.1,1592,13.84,218.9,21560,0
23.48,23.37,37.5,2065,13.86,166.7,15336,0
21.77,22.85,43.7,2269,10.38,205.3,37085,0
23.04,26.86,58.7,1957,14.31,201.5,47922,0
23.47,23.58,44.9,2717,22.66,198.8,37252,0
23.28,23.35,41.8,2342,16.48,211.4,15490,0
21.64,25.25,45.3,1446,14.27,237.8,4935,0
20.97,23.79,56.1,2391,12.26,195.5,15647,0
22.38,29.2,42.9,2044,12.64,191.1,13364,0
23.02,25.6,44.7,2243,15.22,215.2,471,0
24.37,21.34,46.5,2206,16.08,173.7,33057,0
21.36,24.87,42.6,2564,13.38,181.2,18184,0
20.32,23.91,45.1,2139,11.94,203.7,10396,0
35.52,35.44,38.3,1906,13.67,183.8,36302,1
23.84,23.03,53.9,1552,11.38,190.8,17141,0
21.8,23.4,42.4,1305,11.42,155.5,23004,0
21.54,23.2,53.8,2305,14.98,202.5,39210,0
21.74,21.87,43.3,2101,17.69,168.8,5295,0
22.03,25.26,45.4,1746,37.27,213.9,26438,1
29.22,30.75,47.1,2056,11.05,152.4,6206,1
20.42,22.48,38.4,2092,13.56,204.9,29400,0
21.54,22.43,47.7,2280,10.46,201.4,8496,0
20.76,24.95,40.5,2282,14.9,184.5,42209,0
25.34,23.65,48.9,1703,10.68,218.6,21462,0
21.31,24.49,40.8,1866,16.98,183.6,1285,0
22.6,22.72,28.4,2117,19.94,220.9,46601,0
21.73,23.29,48.6,1438,16.69,185.8,49570,0
20.64,23.3,49.7,2095,13.33,71.6,44282,1
23.15,24.58,35.5,400,17.43,204.1,45763,1
22.51,24.94,45.5,2507,16.11,238.9,16494,0
20.82,23.57,41.4,1653,13.23,213.7,45790,0
23.58,23.85,55.2,1794,14.11,186.7,1221,0
19.75,24.42,50.2,1776,12.66,192.1,48810,0
20.16,21.97,38.6,1587,17.55,239.9,33055,0
20.68,20.65,39.8,2675,13.56,209.9,17272,0
22.54,24.13,40.1,1998,14.3,227.5,18397,0
37.39,30.84,43.2,1560,13.0,195.5,779,1
21.37,23.41,48.4,1966,16.85,174.2,1161,0
22.44,24.93,58.1,1654,10.7,196.9,14096,0
19.54,25.66,65.0,2106,10.73,210.5,44353,0
22.92,25.0,32.3,1582,11.09,214.3,1425,0
21.07,27.27,53.2,1968,12.49,197.4,24779,0
22.33,23.84,48.8,1944,35.38,207.8,42626,1
21.83,26.59,26.6,2056,12.48,180.2,21091,0
20.18,23.07,37.8,1624,10.58,206.6,15697,0
22.33,25.66,44.0,2107,12.84,231.5,32464,0
20.69,23.24,56.6,1975,13.88,218.7,6709,0
21.66,23.18,34.9,2141,16.0,218.4,33477,0
21.57,24.91,38.3,1859,18.77,168.1,3085,0
21.96,24.88,38.5,2649,15.88,183.1,9304,0
20.66,22.24,50.3,1792,22.19,186.8,21413,0
22.28,23.17,31.4,2177,11.43,174.9,9792,0
20.37,24.56,40.3,1952,15.45,229.7,49674,0
22.67,21.66,51.8,2223,19.52,169.3,27473,0
21.09,23.04,51.1,1741,11.74,219.9,25691,0
22.48,23.15,40.4,2154,16.84,205.6,26851,0
21.99,23.56,45.9,2279,14.13,232.5,24573,0
23.67,26.01,26.6,2262,14.77,192.8,38331,0
22.35,25.61,44.4,2352,16.31,190.7,31046,0
31.58,31.11,49.7,1780,12.7,237.8,31932,1
21.82,26.18,49.1,1951,16.38,208.0,41836,0
21.95,24.58,47.9,2342,19.81,185.4,39567,0
40.69,36.64,52.4,1993,19.14,218.7,31248,1
22.28,21.26,49.3,2118,16.66,194.6,30920,0
36.12,31.39,55.8,1662,10.94,202.3,24576,1
21.88,25.41,50.5,1938,16.13,194.9,21961,0
20.67,24.19,56.4,2257,15.51,196.1,4593,0
24.28,24.03,42.1,2089,16.53,207.2,2979,0
23.51,22.83,50.2,2370,19.58,210.7,40648,0
24.35,23.15,41.1,1945,14.66,227.3,19107,0
19.34,25.75,41.0,1979,14.32,195.0,35452,0
22.15,26.34,39.8,1451,17.82,195.7,3533,0
23.99,24.9,54.6,2279,17.17,185.3,8495,0
21.3,23.67,46.9,1993,12.85,185.7,38139,0
23.82,24.83,39.6,1591,9.47,81.8,12834,1
22.4,21.97,45.2,1653,17.25,177.1,33264,0
21.38,24.24,42.1,1944,11.94,202.5,4053,0
22.81,23.59,37.5,2471,14.01,216.6,16355,0
22.96,26.0,43.4,1656,12.42,216.9,12286,0
21.72,22.42,45.0,1720,17.44,182.5,3127,0
24.17,25.7,39.3,1517,10.45,218.8,13304,0
20.26,26.54,49.6,1774,15.86,185.2,3528,0
21.04,24.16,45.6,1987,7.23,203.2,22656,0
21.83,25.52,51.8,1573,11.89,219.5,264,0
22.16,23.44,32.4,2553,41.07,195.1,20923,1
24.47,21.04,50.8,1971,16.45,219.1,36773,0
23.12,25.57,44.4,2089,12.71,154.6,31053,0
23.24,25.07,44.7,2069,10.5,75.0,26981,1
22.98,24.21,55.6,1783,16.18,216.0,3638,0
21.76,26.15,44.7,1811,19.3,195.5,32748,0
22.18,24.2,43.6,1813,19.37,186.9,12667,0
21.0,23.03,49.2,1530,12.44,183.4,19862,0
20.14,24.32,52.8,2211,18.43,173.7,23366,0
22.51,20.95,52.1,2189,9.83,161.0,2036,0
21.76,25.23,30.9,2163,35.57,218.9,12629,1
22.19,22.94,52.0,2008,12.28,170.6,19208,0
19.11,25.94,39.7,2224,17.13,178.7,48261,0
21.68,22.97,47.7,2075,14.02,233.4,47995,0
19.5,26.08,57.2,1951,19.29,208.4,26268,0
22.14,27.1,35.4,2169,14.74,217.5,42515,0
21.18,24.58,48.3,1682,11.81,207.7,27821,0
22.16,23.67,54.5,1847,19.79,199.0,26365,0
21.87,21.88,34.2,1826,14.19,174.9,282,0
22.95,23.91,28.6,352,18.6,221.3,20168,1
23.5,22.86,56.8,2364,17.69,174.8,42800,0
22.47,27.6,46.6,1829,15.72,225.0,33038,0
22.19,25.53,52.2,1301,14.5,195.5,39615,0
20.63,23.86,30.5,2250,18.72,235.4,6831,0
22.2,25.84,39.2,1505,17.59,193.6,44633,0
20.64,22.85,51.7,1709,17.39,169.1,45169,0
22.3,21.97,34.7,2543,11.58,191.3,13158,0
21.93,22.51,41.9,1837,10.85,238.1,43607,0
23.3,26.51,48.3,1936,10.42,191.4,23143,0
23.37,23.16,46.9,1511,14.69,199.0,28125,0
21.65,26.69,38.4,2092,7.68,193.4,36179,0
40.3,35.62,45.4,2037,16.07,231.8,21011,1
24.24,21.52,52.2,2478,20.74,230.4,5254,0
23.84,25.28,41.5,1643,9.86,181.5,35212,0
21.47,24.08,56.3,1615,12.63,216.0,31581,0
21.09,25.57,60.6,1765,15.22,202.3,18699,0
23.1,24.19,36.4,2249,18.98,190.7,33576,0
21.42,27.2,54.4,1279,17.67,187.9,18487,0
19.74,24.83,43.3,2327,9.41,210.1,39618,0
22.95,22.47,58.0,2105,15.63,192.4,21929,0
23.29,22.39,35.6,2259,13.52,192.0,31333,0
23.46,22.82,36.7,1940,15.33,203.5,38251,0
22.59,23.4,49.1,2036,17.41,113.6,16019,1
24.77,21.86,49.7,1893,18.46,226.1,49299,0
22.19,21.88,32.5,2246,18.33,179.9,13595,0
21.92,25.39,54.3,2607,17.5,185.9,8377,0
20.99,23.0,23.3,2356,10.93,236.0,29662,0
22.19,21.96,46.5,2443,15.45,204.8,22890,0
22.48,23.31,42.8,2047,12.72,179.5,8519,0
21.47,23.97,47.3,2096,20.31,190.9,32960,0
19.35,24.37,43.5,1759,13.71,228.7,42617,0
23.73,23.33,44.8,1954,20.86,206.6,15182,0
